miRNA,SRR22443559,SRR22443560,SRR22443561,SRR22443562,SRR22443563,SRR22443564,SRR22443565,SRR22443566,SRR22443567,SRR22443568,SRR22443569,SRR22443570,SRR22443571,SRR22443572,SRR22443573,SRR22443574,SRR22443575,SRR22443576,SRR22443577,SRR22443578,SRR22443579,SRR22443580,SRR22443581,SRR22443582,SRR22443583
hsa-miR-30e-5p,386.0,713.0,969.0,882.0,958.0,1364.0,923.0,171.0,343.0,359.0,106.0,116.0,467.0,752.0,1247.0,1848.0,1279.0,833.0,1586.0,851.0,733.0,756.0,581.0,732.0,1219.0
hsa-miR-3115,18.0,4.0,0.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3120-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-3123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,11.0,0.0,0.0
hsa-miR-3124-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
hsa-miR-3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3127-3p,10.0,0.0,19.0,0.0,5.0,20.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,9.0,0.0,9.0,28.0,0.0,5.0,17.0,16.0
hsa-miR-3127-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-3140-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3142,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3144-3p,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
hsa-miR-3145-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3146,0.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,7.0,5.0,0.0,20.0,0.0,0.0,0.0
hsa-miR-3149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3150a-3p,9.0,0.0,9.0,12.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,9.0,2.0,4.0,30.0,0.0,21.0,12.0,0.0,0.0,8.0,0.0
hsa-miR-3150b-3p,0.0,0.0,0.0,0.0,0.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3155a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-3161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3177-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3178,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3182,5.0,4.0,0.0,14.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,9.0,5.0,1.0,0.0,0.0,4.0,41.0,0.0,0.0,0.0,0.0
hsa-miR-3192-5p,7.0,8.0,0.0,6.0,18.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,3.0,7.0,22.0,0.0,6.0,24.0,0.0,0.0,5.0,22.0
hsa-miR-3198,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
hsa-miR-32-5p,15.0,17.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3202,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-320a-3p,45996.0,61055.0,45835.0,48966.0,66698.0,70458.0,120952.0,921.0,3551.0,2456.0,1468.0,1505.0,68111.0,35693.0,47622.0,36454.0,30511.0,85014.0,37943.0,47974.0,74786.0,24560.0,44402.0,72937.0,53314.0
hsa-miR-320a-5p,0.0,14.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,13.0,5.0,11.0,28.0,11.0,0.0,15.0
hsa-miR-320b,678.0,971.0,1065.0,610.0,1376.0,1029.0,3036.0,146.0,114.0,235.0,123.0,101.0,1345.0,508.0,718.0,451.0,516.0,1007.0,738.0,615.0,619.0,289.0,446.0,1128.0,1589.0
hsa-miR-320c,208.0,293.0,338.0,153.0,365.0,433.0,812.0,0.0,21.0,32.0,0.0,0.0,406.0,192.0,416.0,171.0,121.0,340.0,141.0,153.0,430.0,117.0,298.0,300.0,278.0
hsa-miR-320d,6.0,1.0,0.0,1.0,2.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,5.0,0.0
hsa-miR-320e,16.0,27.0,17.0,0.0,10.0,16.0,37.0,0.0,0.0,0.0,0.0,1.0,2.0,26.0,0.0,6.0,11.0,15.0,0.0,9.0,12.0,25.0,10.0,11.0,13.0
hsa-miR-323a-3p,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-323b-3p,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-324-3p,257.0,480.0,399.0,269.0,655.0,601.0,634.0,0.0,0.0,0.0,0.0,0.0,206.0,268.0,487.0,540.0,425.0,564.0,537.0,518.0,604.0,183.0,253.0,478.0,310.0
hsa-miR-324-5p,506.0,642.0,376.0,534.0,631.0,1721.0,921.0,0.0,24.0,0.0,0.0,13.0,667.0,340.0,834.0,1025.0,882.0,871.0,567.0,1278.0,792.0,466.0,598.0,981.0,440.0
hsa-miR-328-3p,8.0,5.0,3.0,8.0,8.0,22.0,18.0,2.0,1.0,0.0,0.0,1.0,13.0,3.0,37.0,7.0,6.0,15.0,8.0,36.0,11.0,3.0,16.0,36.0,11.0
hsa-miR-328-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-331-3p,18.0,55.0,10.0,48.0,27.0,131.0,117.0,0.0,0.0,0.0,0.0,0.0,56.0,29.0,38.0,18.0,10.0,8.0,67.0,96.0,74.0,26.0,74.0,17.0,14.0
hsa-miR-335-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-335-5p,0.0,0.0,0.0,0.0,24.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,8.0,4.0,17.0,0.0,4.0,0.0,26.0,0.0,16.0,0.0
hsa-miR-337-3p,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-337-5p,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-338-3p,72.0,1.0,1.0,169.0,121.0,0.0,0.0,0.0,1.0,87.0,0.0,0.0,82.0,19.0,0.0,0.0,0.0,0.0,0.0,261.0,3.0,75.0,1.0,0.0,1.0
hsa-miR-339-3p,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-339-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0
hsa-miR-33a-5p,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-340-3p,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-340-5p,8.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,7.0,0.0,4.0,28.0,31.0,18.0,0.0,0.0,19.0,14.0
hsa-miR-342-3p,59.0,143.0,95.0,41.0,131.0,153.0,248.0,0.0,1.0,23.0,26.0,26.0,36.0,0.0,59.0,60.0,67.0,67.0,90.0,73.0,48.0,102.0,79.0,89.0,67.0
hsa-miR-342-5p,1.0,2.0,1.0,0.0,0.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-345-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
hsa-miR-345-5p,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-34a-5p,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0
hsa-miR-3605-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3609,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-361-3p,0.0,4.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,8.0,4.0,12.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0
hsa-miR-361-5p,0.0,14.0,0.0,0.0,0.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,10.0,8.0,4.0,15.0,19.0,3.0,5.0,0.0,0.0,20.0,0.0
hsa-miR-3610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3615,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3617-5p,0.0,0.0,30.0,0.0,0.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,14.0,0.0,0.0,0.0,20.0,0.0,0.0
hsa-miR-362-3p,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-362-5p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3620-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-363-3p,558.0,719.0,714.0,659.0,736.0,3848.0,2015.0,368.0,592.0,541.0,198.0,331.0,847.0,588.0,769.0,694.0,844.0,1008.0,1510.0,2253.0,1452.0,542.0,613.0,1742.0,2643.0
hsa-miR-3665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
hsa-miR-3679-5p,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
hsa-miR-3680-5p,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3682-3p,32.0,26.0,0.0,0.0,43.0,10.0,36.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,41.0,13.0,16.0,28.0,0.0,33.0,4.0,0.0,26.0,0.0,0.0
hsa-miR-3688-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-369-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0
hsa-miR-3692-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-370-3p,401.0,347.0,71.0,148.0,477.0,1471.0,909.0,0.0,0.0,12.0,0.0,33.0,442.0,288.0,289.0,432.0,409.0,533.0,274.0,297.0,208.0,116.0,344.0,394.0,125.0
hsa-miR-374a-3p,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-374a-5p,13.0,4.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,14.0,0.0,0.0,0.0,2.0,9.0
hsa-miR-374b-5p,0.0,0.0,0.0,0.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,0.0,8.0,0.0,7.0,7.0,0.0,0.0,0.0,11.0,0.0,0.0
hsa-miR-375-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-378a-3p,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
hsa-miR-378a-5p,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-378c,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-378d,14.0,0.0,0.0,0.0,19.0,5.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,30.0,26.0,13.0,0.0,33.0,7.0,0.0,0.0,11.0,15.0,0.0
hsa-miR-379-5p,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
hsa-miR-381-3p,0.0,10.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,14.0,10.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-382-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
hsa-miR-382-5p,0.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0
hsa-miR-383-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3912-3p,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
hsa-miR-3913-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3915,0.0,0.0,0.0,17.0,35.0,5.0,8.0,34.0,0.0,31.0,92.0,17.0,8.0,64.0,35.0,0.0,0.0,18.0,13.0,0.0,0.0,34.0,11.0,26.0,0.0
hsa-miR-3916,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,14.0,0.0,0.0,0.0
hsa-miR-3929,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3942-5p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3960,0.0,12.0,0.0,31.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,5.0,1.0,5.0,1.0,0.0,2.0,0.0,0.0
hsa-miR-3976,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
hsa-miR-409-3p,28.0,0.0,0.0,15.0,0.0,23.0,57.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,7.0,23.0,5.0,41.0,0.0,0.0,7.0,17.0,5.0,17.0
hsa-miR-411-3p,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-412-5p,0.0,0.0,0.0,20.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,14.0,6.0,2.0,7.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-423-3p,0.0,13.0,0.0,0.0,16.0,29.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,13.0,0.0,11.0,0.0,0.0
hsa-miR-423-5p,5.0,0.0,0.0,0.0,36.0,5.0,50.0,5.0,0.0,0.0,0.0,0.0,10.0,13.0,23.0,31.0,17.0,0.0,29.0,2.0,8.0,0.0,0.0,6.0,50.0
hsa-miR-424-5p,16.0,45.0,23.0,29.0,30.0,19.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,7.0,56.0,48.0,109.0,21.0,20.0,20.0,30.0,24.0,56.0
hsa-miR-425-3p,4.0,0.0,0.0,0.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,31.0,4.0,1.0,3.0,1.0,3.0,9.0,1.0,1.0,0.0,0.0
hsa-miR-425-5p,5.0,20.0,34.0,6.0,28.0,90.0,50.0,0.0,0.0,0.0,3.0,0.0,3.0,9.0,17.0,49.0,58.0,41.0,37.0,56.0,72.0,2.0,6.0,8.0,43.0
hsa-miR-4286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-431-5p,2.0,1.0,2.0,1.0,29.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,5.0,10.0,3.0,3.0,0.0,2.0,1.0,1.0,3.0,1.0
hsa-miR-432-5p,4674.0,5996.0,7098.0,7657.0,8926.0,10976.0,14117.0,47.0,334.0,80.0,255.0,40.0,4896.0,4449.0,5324.0,3645.0,5706.0,7655.0,4288.0,1790.0,3108.0,2305.0,5231.0,6156.0,4198.0
hsa-miR-4326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-4418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4433b-3p,495.0,526.0,144.0,514.0,95.0,602.0,462.0,0.0,12.0,0.0,0.0,19.0,655.0,0.0,182.0,144.0,131.0,645.0,8.0,89.0,135.0,0.0,116.0,26.0,1.0
hsa-miR-4433b-5p,16.0,24.0,143.0,1.0,9.0,393.0,115.0,0.0,18.0,21.0,0.0,24.0,690.0,86.0,0.0,3.0,83.0,48.0,12.0,25.0,3.0,35.0,1.0,0.0,36.0
hsa-miR-4435,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4436b-3p,0.0,0.0,0.0,0.0,29.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,10.0,14.0,5.0,0.0,0.0,0.0,14.0,0.0
hsa-miR-4446-3p,21.0,33.0,15.0,55.0,15.0,48.0,67.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,15.0,26.0,45.0,62.0,9.0,24.0,53.0,24.0,22.0,106.0,27.0
hsa-miR-4446-5p,17.0,11.0,0.0,0.0,0.0,25.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,10.0,24.0,14.0,9.0,12.0,12.0,0.0,3.0,13.0,0.0
hsa-miR-4453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4473,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4474-3p,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
hsa-miR-4484,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4485-3p,0.0,0.0,16.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,32.0,7.0,0.0,0.0,10.0,8.0,9.0,0.0,0.0,0.0
hsa-miR-4485-5p,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4491,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-449a,0.0,17.0,0.0,0.0,13.0,11.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,17.0,24.0,0.0,12.0,0.0,0.0
