miRNA,SRR17237638,SRR17237639,SRR17237640,SRR17237641,SRR17237642,SRR17237643,SRR17237644,SRR17237645,SRR17237646,SRR17237647,SRR17237648,SRR17237649,SRR17237650,SRR17237651,SRR17237652,SRR17237653,SRR17237654,SRR17237655,SRR17237656,SRR17237657,SRR17237658,SRR17237659,SRR17237660,SRR17237661,SRR17237662,SRR17237663,SRR17237664,SRR17237665
hsa-miR-3668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3674,5.0,7.0,13.0,9.0,6.0,53.0,4.0,5.0,5.0,10.0,8.0,1.0,0.0,6.0,1.0,0.0,3.0,2.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-3675-5p,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3679-5p,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,5.0,3.0,0.0,1.0
hsa-miR-3680-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3688-3p,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-369-3p,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,4.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-369-5p,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3690,1.0,1.0,13.0,2.0,0.0,3.0,4.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,13.0,0.0,3.0,1.0,3.0,2.0,2.0,0.0,1.0,5.0,1.0,6.0
hsa-miR-3691-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-370-3p,6.0,3.0,7.0,7.0,6.0,12.0,2.0,0.0,4.0,7.0,2.0,0.0,1.0,0.0,8.0,3.0,39.0,11.0,11.0,3.0,15.0,1.0,1.0,3.0,2.0,0.0,5.0,3.0
hsa-miR-370-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-371a-3p,1.0,0.0,2.0,2.0,2.0,0.0,1.0,4.0,1.0,3.0,4.0,0.0,1.0,0.0,6.0,4.0,4.0,13.0,0.0,1.0,0.0,8.0,1.0,3.0,8.0,9.0,3.0,0.0
hsa-miR-371a-5p,6.0,145.0,25.0,20.0,8.0,0.0,5.0,12.0,6.0,7.0,14.0,20.0,43.0,1.0,19.0,24.0,22.0,33.0,42.0,5.0,13.0,56.0,0.0,25.0,83.0,76.0,71.0,0.0
hsa-miR-371b-5p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-372-3p,193.0,3359.0,1541.0,1052.0,477.0,190.0,258.0,626.0,69.0,1156.0,1834.0,314.0,1461.0,28.0,151.0,560.0,1246.0,807.0,511.0,113.0,164.0,686.0,39.0,599.0,1017.0,1094.0,1192.0,62.0
hsa-miR-372-5p,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,3.0,0.0
hsa-miR-373-3p,8.0,94.0,33.0,56.0,12.0,10.0,2.0,10.0,6.0,29.0,49.0,5.0,68.0,0.0,7.0,32.0,41.0,49.0,31.0,6.0,6.0,28.0,3.0,26.0,54.0,49.0,99.0,4.0
hsa-miR-373-5p,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0
hsa-miR-374a-3p,54.0,29.0,24.0,9.0,6.0,0.0,19.0,8.0,13.0,20.0,33.0,9.0,12.0,9.0,33.0,16.0,26.0,11.0,6.0,20.0,34.0,24.0,17.0,14.0,34.0,47.0,21.0,27.0
hsa-miR-374a-5p,68.0,12.0,12.0,13.0,7.0,0.0,18.0,3.0,21.0,15.0,43.0,4.0,8.0,10.0,28.0,9.0,24.0,11.0,13.0,17.0,18.0,13.0,10.0,17.0,29.0,69.0,29.0,41.0
hsa-miR-374b-3p,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
hsa-miR-374b-5p,85.0,4.0,47.0,17.0,22.0,1.0,15.0,49.0,34.0,17.0,57.0,11.0,3.0,0.0,138.0,14.0,11.0,66.0,2.0,14.0,27.0,45.0,1.0,7.0,48.0,76.0,89.0,17.0
hsa-miR-374c-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-375-3p,19.0,9.0,21.0,4.0,1.0,5.0,6.0,1.0,6.0,14.0,7.0,11.0,1.0,3.0,4.0,1.0,6.0,4.0,5.0,1.0,5.0,5.0,3.0,2.0,1.0,7.0,5.0,3.0
hsa-miR-376a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-376a-5p,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-376c-3p,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-377-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-377-5p,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-378a-3p,272.0,774.0,886.0,597.0,449.0,2889.0,885.0,135.0,314.0,641.0,482.0,71.0,639.0,73.0,407.0,124.0,365.0,326.0,198.0,309.0,588.0,308.0,219.0,208.0,265.0,419.0,526.0,504.0
hsa-miR-378a-5p,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,4.0,1.0,2.0,2.0,0.0,3.0,0.0,3.0,4.0
hsa-miR-378c,10.0,15.0,19.0,23.0,21.0,103.0,19.0,1.0,25.0,16.0,54.0,3.0,55.0,1.0,40.0,10.0,35.0,44.0,6.0,13.0,51.0,14.0,4.0,3.0,7.0,19.0,33.0,25.0
hsa-miR-378d,4.0,10.0,22.0,6.0,18.0,168.0,13.0,1.0,10.0,9.0,7.0,0.0,16.0,0.0,3.0,7.0,2.0,10.0,5.0,8.0,17.0,3.0,10.0,3.0,6.0,6.0,15.0,2.0
hsa-miR-378e,0.0,1.0,0.0,0.0,2.0,7.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-378f,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-378h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-378i,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-379-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-379-5p,13.0,4.0,13.0,13.0,17.0,1.0,4.0,1.0,2.0,23.0,4.0,0.0,2.0,1.0,15.0,3.0,69.0,22.0,6.0,3.0,7.0,3.0,4.0,1.0,5.0,4.0,5.0,1.0
hsa-miR-380-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-380-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-381-3p,4.0,2.0,5.0,5.0,3.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,4.0,2.0,7.0,1.0,44.0,4.0,10.0,2.0,4.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0
hsa-miR-382-3p,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
hsa-miR-382-5p,10.0,8.0,9.0,8.0,6.0,3.0,5.0,3.0,5.0,11.0,4.0,0.0,0.0,0.0,6.0,0.0,24.0,8.0,4.0,2.0,14.0,2.0,4.0,1.0,4.0,2.0,2.0,2.0
hsa-miR-3909,15.0,12.0,7.0,11.0,1.0,2.0,12.0,1.0,10.0,5.0,11.0,1.0,4.0,1.0,11.0,5.0,11.0,7.0,5.0,7.0,9.0,3.0,3.0,4.0,4.0,7.0,4.0,16.0
hsa-miR-3912-3p,2.0,5.0,4.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0,4.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,3.0,6.0,3.0,4.0
hsa-miR-3913-5p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3918,1.0,4.0,2.0,3.0,1.0,4.0,2.0,3.0,0.0,4.0,0.0,0.0,4.0,0.0,7.0,2.0,8.0,4.0,1.0,3.0,4.0,2.0,2.0,0.0,4.0,1.0,3.0,3.0
hsa-miR-3922-3p,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3925-3p,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0
hsa-miR-3925-5p,3.0,4.0,2.0,0.0,1.0,8.0,2.0,1.0,0.0,0.0,2.0,0.0,3.0,3.0,3.0,0.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,4.0,3.0,2.0,6.0
hsa-miR-3927-3p,0.0,21.0,12.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,6.0,18.0,0.0,3.0,8.0,14.0,0.0,0.0,12.0,2.0,1.0,3.0,0.0,0.0,13.0,29.0,1.0
hsa-miR-3927-5p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-3928-3p,1.0,0.0,4.0,0.0,3.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-3929,0.0,0.0,3.0,2.0,2.0,5.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-3934-5p,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
hsa-miR-3940-3p,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0
hsa-miR-3940-5p,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3942-5p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3960,1.0,12.0,17.0,13.0,10.0,43.0,8.0,2.0,1.0,6.0,2.0,5.0,4.0,7.0,2.0,6.0,9.0,8.0,2.0,3.0,1.0,3.0,0.0,0.0,2.0,5.0,2.0,1.0
hsa-miR-409-3p,11.0,11.0,10.0,3.0,4.0,10.0,5.0,2.0,4.0,16.0,7.0,1.0,1.0,1.0,18.0,3.0,57.0,9.0,4.0,3.0,6.0,3.0,2.0,2.0,6.0,4.0,4.0,2.0
hsa-miR-409-5p,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-410-3p,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0
hsa-miR-411-3p,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
hsa-miR-411-5p,8.0,2.0,11.0,4.0,2.0,0.0,2.0,0.0,0.0,8.0,1.0,4.0,0.0,2.0,5.0,1.0,19.0,10.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
hsa-miR-412-5p,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-421,12.0,4.0,6.0,8.0,4.0,1.0,6.0,3.0,10.0,5.0,13.0,4.0,6.0,3.0,20.0,1.0,9.0,6.0,6.0,8.0,7.0,5.0,7.0,11.0,17.0,17.0,11.0,14.0
hsa-miR-423-3p,1319.0,64.0,1341.0,705.0,65.0,829.0,189.0,22.0,162.0,22.0,789.0,110.0,202.0,65.0,238.0,65.0,831.0,733.0,120.0,584.0,770.0,615.0,10.0,17.0,44.0,116.0,607.0,1170.0
hsa-miR-423-5p,132.0,1186.0,1615.0,305.0,452.0,1406.0,15.0,116.0,241.0,1036.0,191.0,541.0,627.0,501.0,1304.0,28.0,496.0,76.0,221.0,540.0,572.0,5.0,289.0,103.0,330.0,585.0,219.0,305.0
hsa-miR-424-3p,3094.0,1507.0,1156.0,1066.0,433.0,246.0,898.0,621.0,384.0,1002.0,1518.0,288.0,456.0,407.0,1840.0,314.0,834.0,638.0,439.0,644.0,897.0,591.0,142.0,205.0,309.0,652.0,480.0,849.0
hsa-miR-424-5p,1183.0,260.0,149.0,333.0,53.0,41.0,185.0,131.0,127.0,112.0,420.0,77.0,209.0,100.0,1490.0,360.0,621.0,485.0,376.0,773.0,513.0,561.0,220.0,371.0,733.0,1541.0,1243.0,1492.0
hsa-miR-425-3p,19.0,6.0,9.0,8.0,6.0,9.0,9.0,6.0,4.0,3.0,13.0,4.0,1.0,4.0,15.0,6.0,18.0,9.0,6.0,14.0,17.0,5.0,12.0,8.0,3.0,10.0,15.0,33.0
hsa-miR-425-5p,83.0,53.0,57.0,33.0,21.0,32.0,36.0,23.0,43.0,48.0,43.0,12.0,58.0,16.0,70.0,5.0,67.0,33.0,16.0,36.0,55.0,26.0,28.0,44.0,25.0,79.0,63.0,84.0
hsa-miR-4280,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4286,0.0,0.0,0.0,5.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,7.0,2.0,3.0,7.0,2.0,4.0,7.0,0.0,3.0,4.0,6.0,1.0,4.0
hsa-miR-429,0.0,0.0,17.0,0.0,3.0,0.0,5.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-4291,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-431-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-431-5p,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
hsa-miR-432-5p,1.0,3.0,4.0,5.0,3.0,1.0,2.0,0.0,0.0,7.0,1.0,2.0,0.0,0.0,6.0,0.0,12.0,6.0,3.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0
hsa-miR-4326,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
hsa-miR-433-3p,4.0,6.0,6.0,1.0,7.0,1.0,0.0,1.0,2.0,6.0,1.0,0.0,4.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0
hsa-miR-4426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4429,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-4433b-3p,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4433b-5p,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,4.0,9.0,1.0,3.0,0.0,2.0,1.0,1.0,3.0,3.0,1.0
hsa-miR-4443,0.0,0.0,6.0,0.0,1.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,4.0,2.0,2.0,4.0,6.0,0.0,0.0,1.0,2.0,1.0,1.0
hsa-miR-4444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-4445-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-4446-3p,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0
hsa-miR-4447,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4468,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-4479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4482-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-4485-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-4485-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-4488,17.0,22.0,146.0,20.0,54.0,51.0,26.0,16.0,8.0,17.0,11.0,3.0,8.0,4.0,5.0,2.0,3.0,6.0,1.0,2.0,3.0,3.0,0.0,1.0,0.0,1.0,1.0,2.0
hsa-miR-4492,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-4497,4.0,9.0,28.0,6.0,32.0,34.0,11.0,6.0,10.0,8.0,4.0,2.0,4.0,5.0,7.0,4.0,1.0,3.0,0.0,1.0,4.0,1.0,3.0,0.0,1.0,4.0,2.0,4.0
hsa-miR-4498,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-449a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
hsa-miR-449c-5p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
hsa-miR-4508,1.0,4.0,10.0,3.0,3.0,28.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
