miRNA,SRR29300460,SRR29300461,SRR29300462,SRR29300463,SRR29300464,SRR29300465,SRR29300466,SRR29300467,SRR29300468,SRR29300469,SRR29300470,SRR29300471,SRR29300472,SRR29300473,SRR29300474,SRR29300475,SRR29300476,SRR29300477,SRR29300478,SRR29300479,SRR29300480,SRR29300481,SRR29300482,SRR29300483,SRR29300484,SRR29300485,SRR29300486,SRR29300487
hsa-miR-2110,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,7.0,4.0,6.0,7.0,9.0,3.0,13.0,7.0
hsa-miR-2113,0.0,0.0,0.0,0.0,0.0,522.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-212-3p,1148.0,2.0,1.0,712.0,293.0,1493.0,2337.0,4.0,201.0,387.0,0.0,1012.0,484.0,487.0,4.0,1572.0,1.0,435.0,512.0,413.0,1190.0,592.0,284.0,1057.0,610.0,683.0,187.0,2.0
hsa-miR-212-5p,240.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-214-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,1.0,2.0,0.0,1.0,29.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-214-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-216a-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-216b-5p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-218-1-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-218-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-218-5p,1412.0,2072.0,1138.0,6303.0,1756.0,1843.0,16356.0,8141.0,3778.0,1525.0,3141.0,2528.0,7509.0,5036.0,314.0,2634.0,1882.0,1252.0,3553.0,2070.0,7018.0,2128.0,1159.0,2605.0,1894.0,3912.0,994.0,210.0
hsa-miR-219a-2-3p,2134.0,1501.0,1969.0,4393.0,1937.0,529.0,17130.0,3506.0,1.0,529.0,0.0,0.0,4193.0,850.0,44.0,886.0,0.0,184.0,2056.0,568.0,1.0,1736.0,725.0,3.0,0.0,880.0,754.0,764.0
hsa-miR-219a-5p,0.0,0.0,1.0,0.0,0.0,0.0,867.0,9.0,563.0,203.0,168.0,204.0,0.0,275.0,1.0,0.0,0.0,0.0,86.0,0.0,522.0,189.0,0.0,0.0,67.0,0.0,0.0,0.0
hsa-miR-22-3p,1673.0,1344.0,944.0,3712.0,2378.0,4050.0,15096.0,2974.0,2591.0,1197.0,3326.0,2461.0,12323.0,4997.0,1065.0,4021.0,3532.0,1903.0,17800.0,3448.0,8015.0,3541.0,1784.0,3522.0,1117.0,3957.0,2218.0,3423.0
hsa-miR-22-5p,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,52.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,85.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0
hsa-miR-221-3p,163.0,175.0,0.0,0.0,386.0,504.0,2.0,0.0,245.0,147.0,505.0,436.0,1383.0,978.0,50.0,1217.0,377.0,260.0,748.0,329.0,1910.0,359.0,549.0,419.0,387.0,291.0,109.0,5.0
hsa-miR-221-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-222-3p,6784.0,3783.0,2459.0,15680.0,2681.0,3413.0,35989.0,4936.0,3462.0,4313.0,6829.0,6142.0,10719.0,3306.0,587.0,9468.0,1185.0,10272.0,4580.0,5164.0,16414.0,4249.0,2828.0,4141.0,2800.0,7301.0,2654.0,1387.0
hsa-miR-222-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-223-3p,0.0,0.0,2.0,3.0,0.0,1.0,546.0,1.0,0.0,0.0,8.0,24.0,4.0,10.0,8.0,17.0,4.0,13.0,151.0,9.0,408.0,11.0,13.0,14.0,16.0,15.0,154.0,19.0
hsa-miR-223-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-224-5p,0.0,0.0,0.0,0.0,0.0,0.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-2277-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-23a-3p,176.0,4.0,245.0,1.0,192.0,6.0,858.0,5.0,514.0,8.0,713.0,269.0,117.0,467.0,186.0,93.0,70.0,182.0,3991.0,455.0,1579.0,365.0,641.0,446.0,157.0,38.0,241.0,69.0
hsa-miR-23a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0
hsa-miR-23b-3p,0.0,194.0,1.0,286.0,0.0,4.0,3690.0,1842.0,366.0,154.0,1017.0,491.0,1943.0,553.0,27.0,28.0,32.0,242.0,1049.0,380.0,435.0,9.0,345.0,5.0,106.0,240.0,22.0,8.0
hsa-miR-23b-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,185.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0
hsa-miR-23c,0.0,1.0,1.0,501.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-24-1-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-24-2-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-24-3p,7419.0,939.0,1666.0,22540.0,523.0,1998.0,3534.0,4705.0,3069.0,947.0,17.0,6804.0,4102.0,227.0,757.0,945.0,812.0,2650.0,7769.0,1720.0,6729.0,860.0,1402.0,2445.0,3135.0,4238.0,753.0,827.0
hsa-miR-25-3p,0.0,1.0,1.0,8.0,294.0,4.0,1.0,1.0,0.0,0.0,7.0,132.0,391.0,518.0,5.0,19.0,8.0,207.0,206.0,62.0,42.0,52.0,65.0,73.0,78.0,41.0,70.0,80.0
hsa-miR-25-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-26a-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-26a-5p,1742.0,1563.0,455.0,1872.0,1172.0,2565.0,6014.0,971.0,1992.0,1285.0,2234.0,2079.0,4225.0,1082.0,768.0,948.0,360.0,815.0,16076.0,221.0,1284.0,751.0,733.0,419.0,265.0,2240.0,597.0,268.0
hsa-miR-26b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,6.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-26b-5p,6.0,6.0,12.0,1005.0,507.0,661.0,781.0,6.0,23.0,142.0,333.0,223.0,233.0,1012.0,62.0,45.0,39.0,295.0,2208.0,234.0,181.0,10.0,630.0,10.0,70.0,853.0,30.0,903.0
hsa-miR-27a-3p,2.0,606.0,90.0,4.0,206.0,424.0,2714.0,616.0,671.0,3.0,750.0,365.0,1197.0,229.0,127.0,227.0,1295.0,68.0,2248.0,431.0,903.0,282.0,151.0,349.0,372.0,301.0,150.0,30.0
hsa-miR-27a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,15.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-27b-3p,1010.0,2702.0,2390.0,9906.0,3434.0,8484.0,32614.0,5007.0,5795.0,2067.0,5692.0,4814.0,16202.0,5749.0,697.0,5178.0,4301.0,2531.0,9152.0,3235.0,14649.0,4291.0,1306.0,7306.0,3059.0,3828.0,1681.0,1351.0
hsa-miR-27b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-28-3p,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,236.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
hsa-miR-28-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,2.0,3.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-296-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-296-5p,3.0,0.0,3.0,1.0,1.0,1.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,3.0,5.0,12.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0
hsa-miR-297,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-299-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-29a-3p,512.0,381.0,152.0,709.0,272.0,13.0,2891.0,2421.0,54.0,485.0,1237.0,673.0,897.0,1408.0,188.0,48.0,47.0,393.0,1821.0,539.0,877.0,8.0,259.0,283.0,83.0,868.0,306.0,5.0
hsa-miR-29a-5p,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-29b-1-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-29b-2-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-29b-3p,8.0,9.0,16.0,18.0,12.0,11.0,22.0,11.0,25.0,11.0,9.0,7.0,382.0,4.0,6.0,3.0,6.0,5.0,180.0,0.0,1028.0,203.0,1.0,2.0,1.0,0.0,3.0,0.0
hsa-miR-29c-3p,301.0,382.0,162.0,384.0,230.0,556.0,44.0,466.0,47.0,54.0,400.0,8.0,11.0,13.0,11.0,14.0,11.0,9.0,332.0,179.0,907.0,240.0,10.0,929.0,222.0,432.0,1.0,0.0
hsa-miR-29c-5p,352.0,149.0,3.0,0.0,2.0,493.0,614.0,1.0,2.0,43.0,0.0,154.0,555.0,383.0,4.0,3.0,2.0,0.0,21.0,2.0,154.0,0.0,0.0,1.0,0.0,573.0,1.0,1.0
hsa-miR-301a-3p,1.0,0.0,2.0,0.0,0.0,0.0,601.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,215.0,41.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0
hsa-miR-301a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-302a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
hsa-miR-302b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-302d-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
hsa-miR-3059-5p,0.0,0.0,0.0,560.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3065-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3074-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-30a-3p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,267.0,150.0,4.0,214.0,460.0,6.0,5.0,2.0,3.0,0.0,100.0,193.0,2.0,2.0,2.0,454.0,1.0,1.0,1.0,1.0
hsa-miR-30a-5p,294.0,128.0,13.0,3.0,223.0,414.0,2712.0,323.0,14.0,654.0,25.0,284.0,790.0,24.0,162.0,18.0,181.0,27.0,700.0,2.0,522.0,262.0,2.0,354.0,2.0,1.0,2.0,2.0
hsa-miR-30b-5p,0.0,2.0,104.0,3.0,8.0,2.0,9.0,1.0,10.0,117.0,26.0,34.0,17.0,32.0,136.0,18.0,19.0,33.0,536.0,1.0,5.0,5.0,7.0,2.0,2.0,2.0,4.0,2.0
hsa-miR-30c-1-3p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-30c-2-3p,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-30c-5p,2.0,1.0,4.0,3.0,3.0,2.0,5.0,2.0,7.0,111.0,17.0,350.0,20.0,30.0,118.0,16.0,13.0,14.0,345.0,4.0,4.0,3.0,3.0,4.0,1.0,1.0,5.0,4.0
hsa-miR-30d-3p,0.0,0.0,0.0,169.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,17.0,0.0,1.0,276.0,1.0,1.0,0.0,0.0,0.0,1.0
hsa-miR-30d-5p,258.0,859.0,607.0,2654.0,434.0,789.0,3394.0,1698.0,1772.0,2932.0,821.0,9504.0,9433.0,2511.0,1780.0,715.0,579.0,394.0,2129.0,1374.0,2675.0,1023.0,1751.0,34.0,307.0,1058.0,660.0,17.0
hsa-miR-30e-3p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,572.0,0.0,0.0,292.0,3.0,577.0,3.0,2.0,0.0,0.0,0.0,24.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,173.0,0.0
hsa-miR-30e-5p,246.0,3.0,2.0,0.0,4.0,2.0,1.0,653.0,4.0,194.0,7.0,7.0,337.0,2.0,6.0,4.0,5.0,4.0,81.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
hsa-miR-31-3p,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-31-5p,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,2.0,1.0,9.0,4.0,3.0,85.0,40.0,7.0,6.0,1.0,40.0,0.0,3.0,1.0,7.0,1.0,0.0,1.0,2.0,0.0
hsa-miR-3124-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3127-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3157-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3158-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3173-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,1.0,1.0,5.0,1.0
hsa-miR-3177-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3187-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
hsa-miR-32-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-32-5p,0.0,0.0,0.0,1.0,0.0,419.0,648.0,1.0,2.0,64.0,7.0,8.0,11.0,437.0,73.0,1.0,2.0,4.0,140.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,150.0,0.0
hsa-miR-3200-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-320a-3p,1.0,246.0,1.0,2.0,253.0,2.0,1649.0,1066.0,1.0,95.0,695.0,284.0,650.0,17.0,15.0,3.0,5.0,320.0,361.0,6.0,683.0,290.0,7.0,9.0,11.0,1.0,5.0,6.0
hsa-miR-320b,0.0,414.0,139.0,3.0,0.0,1.0,805.0,1.0,0.0,50.0,1.0,3.0,0.0,0.0,78.0,0.0,0.0,513.0,8.0,190.0,685.0,0.0,0.0,0.0,1.0,239.0,1.0,410.0
hsa-miR-320c,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,169.0,4.0,109.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-320d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0
hsa-miR-323a-3p,0.0,1293.0,627.0,1289.0,1451.0,1950.0,17265.0,4363.0,2725.0,541.0,2037.0,1302.0,3475.0,1611.0,328.0,2812.0,1877.0,411.0,2177.0,1304.0,4327.0,2275.0,149.0,3286.0,1748.0,729.0,1197.0,861.0
hsa-miR-323a-5p,0.0,1.0,2.0,1.0,0.0,1.0,4868.0,6.0,217.0,2.0,524.0,212.0,522.0,1043.0,2.0,437.0,1.0,185.0,1.0,0.0,225.0,237.0,324.0,1.0,103.0,216.0,1.0,0.0
hsa-miR-324-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-324-5p,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0
hsa-miR-326,0.0,117.0,0.0,0.0,0.0,410.0,0.0,0.0,0.0,0.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0
hsa-miR-328-3p,1969.0,1263.0,1186.0,6157.0,2823.0,5154.0,29798.0,6011.0,4353.0,1918.0,1438.0,2951.0,8176.0,3589.0,213.0,3507.0,1465.0,3118.0,2690.0,2292.0,4031.0,2249.0,1301.0,3428.0,2726.0,4292.0,686.0,1086.0
hsa-miR-329-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-330-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-330-5p,114.0,135.0,0.0,1.0,71.0,0.0,415.0,1.0,2.0,0.0,1.0,0.0,5.0,61.0,12.0,2.0,0.0,44.0,10.0,1.0,0.0,132.0,0.0,2.0,86.0,0.0,95.0,2.0
hsa-miR-331-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-331-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-335-3p,0.0,0.0,91.0,0.0,0.0,0.0,477.0,2.0,0.0,0.0,0.0,178.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0
hsa-miR-335-5p,0.0,0.0,1.0,1.0,280.0,0.0,2.0,0.0,4.0,1.0,7.0,6.0,5.0,1.0,7.0,5.0,6.0,5.0,174.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-337-3p,177.0,237.0,256.0,954.0,167.0,498.0,2193.0,969.0,587.0,200.0,62.0,327.0,1470.0,871.0,38.0,936.0,452.0,536.0,902.0,0.0,1241.0,159.0,1.0,1057.0,3.0,197.0,266.0,1.0
hsa-miR-337-5p,0.0,0.0,121.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,429.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-338-3p,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-339-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,71.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-339-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-33a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
