miRNA,SRR2141641,SRR2141642,SRR2141643,SRR2141644,SRR2141645,SRR2141646,SRR2141647,SRR2141648,SRR2141649,SRR2141650,SRR2141651,SRR2141652,SRR2141653,SRR2141654,SRR2141655,SRR2141656,SRR2141657,SRR2141658,SRR2141659
hsa-miR-2277-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2277-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
hsa-miR-2278,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,0.0
hsa-miR-2355-3p,45.0,0.0,17.0,7.0,32.0,37.0,48.0,2.0,4.0,19.0,17.0,4.0,18.0,60.0,39.0,25.0,114.0,269.0,45.0
hsa-miR-2355-5p,0.0,0.0,2.0,0.0,4.0,0.0,5.0,0.0,0.0,1.0,6.0,0.0,24.0,5.0,12.0,0.0,7.0,4.0,0.0
hsa-miR-2392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
hsa-miR-23a-3p,1404.0,0.0,1130.0,578.0,1048.0,1063.0,1229.0,174.0,278.0,1387.0,506.0,127.0,1831.0,1820.0,1405.0,724.0,1971.0,1905.0,1085.0
hsa-miR-23a-5p,7.0,0.0,5.0,4.0,4.0,9.0,10.0,0.0,5.0,15.0,0.0,5.0,7.0,16.0,10.0,4.0,9.0,8.0,1.0
hsa-miR-23b-3p,66.0,0.0,135.0,23.0,224.0,71.0,65.0,41.0,16.0,38.0,17.0,107.0,188.0,174.0,116.0,39.0,78.0,93.0,275.0
hsa-miR-23b-5p,14.0,0.0,12.0,3.0,4.0,7.0,12.0,0.0,6.0,2.0,16.0,5.0,16.0,9.0,8.0,4.0,33.0,23.0,8.0
hsa-miR-23c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
hsa-miR-24-1-5p,10.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0,0.0,4.0,5.0,0.0,2.0,1.0,0.0,6.0,0.0,18.0,3.0
hsa-miR-24-2-5p,48.0,0.0,27.0,6.0,35.0,23.0,18.0,13.0,11.0,40.0,18.0,8.0,78.0,107.0,117.0,72.0,132.0,152.0,191.0
hsa-miR-24-3p,22380.0,6.0,877.0,4526.0,12671.0,15986.0,18942.0,15.0,3552.0,21905.0,12240.0,877.0,14967.0,14263.0,33639.0,11158.0,47763.0,50263.0,28005.0
hsa-miR-2467-5p,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-25-3p,4950.0,3.0,2166.0,3446.0,4221.0,877.0,1412.0,1681.0,332.0,4082.0,3557.0,979.0,10256.0,4442.0,2281.0,5512.0,9601.0,10767.0,23611.0
hsa-miR-25-5p,16.0,0.0,7.0,11.0,2.0,1.0,4.0,2.0,1.0,7.0,14.0,1.0,50.0,23.0,21.0,30.0,17.0,13.0,51.0
hsa-miR-26a-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-26a-2-3p,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,12.0,3.0,3.0,22.0,0.0
hsa-miR-26a-5p,5174.0,3.0,2605.0,2078.0,6550.0,5116.0,4951.0,531.0,2456.0,9905.0,2773.0,1324.0,13953.0,7601.0,17983.0,6630.0,20206.0,45812.0,17435.0
hsa-miR-26b-3p,10.0,0.0,19.0,1.0,8.0,12.0,7.0,1.0,0.0,20.0,0.0,8.0,8.0,7.0,5.0,6.0,40.0,80.0,50.0
hsa-miR-26b-5p,1723.0,2.0,720.0,1379.0,2210.0,502.0,564.0,102.0,283.0,3164.0,669.0,546.0,8487.0,1739.0,2283.0,2857.0,3525.0,3326.0,2152.0
hsa-miR-27a-3p,8819.0,1.0,3495.0,1820.0,2771.0,1502.0,2367.0,642.0,985.0,2222.0,3251.0,1997.0,18529.0,15687.0,6644.0,3907.0,6019.0,5912.0,6294.0
hsa-miR-27a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-27b-3p,3089.0,2.0,2737.0,842.0,2807.0,1352.0,1563.0,636.0,468.0,2530.0,2752.0,627.0,3255.0,2640.0,1850.0,3535.0,6933.0,8985.0,6047.0
hsa-miR-27b-5p,3.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,10.0,3.0,0.0,18.0,9.0
hsa-miR-28-3p,281.0,0.0,228.0,41.0,156.0,153.0,183.0,28.0,70.0,304.0,103.0,34.0,255.0,278.0,412.0,135.0,943.0,2059.0,540.0
hsa-miR-28-5p,193.0,0.0,54.0,45.0,86.0,92.0,109.0,7.0,48.0,146.0,54.0,19.0,101.0,111.0,191.0,104.0,391.0,878.0,258.0
hsa-miR-2861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-296-3p,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,1.0,6.0,0.0,0.0,0.0
hsa-miR-296-5p,3.0,1.0,1.0,9.0,2.0,0.0,4.0,0.0,0.0,12.0,10.0,2.0,19.0,10.0,2.0,14.0,11.0,13.0,12.0
hsa-miR-299-3p,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-299-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0
hsa-miR-29a-3p,1687.0,0.0,784.0,680.0,1082.0,298.0,400.0,176.0,185.0,746.0,696.0,194.0,1585.0,769.0,827.0,937.0,1362.0,1286.0,1330.0
hsa-miR-29a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-29b-2-5p,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,7.0,0.0,4.0,0.0,8.0,7.0,0.0,5.0,0.0
hsa-miR-29b-3p,129.0,0.0,67.0,62.0,137.0,15.0,26.0,18.0,0.0,90.0,50.0,33.0,125.0,49.0,53.0,64.0,55.0,43.0,137.0
hsa-miR-29c-3p,90.0,1.0,71.0,42.0,125.0,22.0,13.0,32.0,20.0,76.0,30.0,8.0,65.0,56.0,55.0,126.0,152.0,97.0,124.0
hsa-miR-29c-5p,42.0,0.0,11.0,25.0,4.0,4.0,7.0,11.0,8.0,17.0,16.0,3.0,30.0,26.0,18.0,29.0,20.0,32.0,77.0
hsa-miR-301a-3p,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,6.0,2.0
hsa-miR-301a-5p,7.0,0.0,8.0,6.0,9.0,5.0,5.0,0.0,3.0,8.0,2.0,0.0,33.0,0.0,22.0,3.0,36.0,29.0,29.0
hsa-miR-301b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,14.0,0.0
hsa-miR-301b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
hsa-miR-302b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
hsa-miR-3064-3p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3064-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,3.0,0.0
hsa-miR-3065-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-3085-3p,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-30a-3p,74.0,0.0,11.0,7.0,27.0,15.0,14.0,7.0,19.0,24.0,48.0,78.0,79.0,43.0,23.0,10.0,95.0,17.0,40.0
hsa-miR-30a-5p,1090.0,0.0,294.0,68.0,535.0,223.0,311.0,76.0,76.0,201.0,253.0,73.0,315.0,320.0,260.0,450.0,848.0,973.0,876.0
hsa-miR-30b-3p,0.0,0.0,4.0,0.0,4.0,0.0,2.0,0.0,0.0,4.0,0.0,6.0,6.0,0.0,0.0,0.0,12.0,0.0,0.0
hsa-miR-30b-5p,99.0,0.0,67.0,96.0,134.0,87.0,72.0,12.0,22.0,261.0,7.0,9.0,157.0,63.0,162.0,91.0,97.0,223.0,144.0
hsa-miR-30c-1-3p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,3.0,4.0
hsa-miR-30c-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,8.0,0.0,3.0,0.0
hsa-miR-30c-5p,492.0,0.0,169.0,216.0,500.0,316.0,280.0,107.0,127.0,778.0,186.0,92.0,360.0,353.0,736.0,684.0,1269.0,1990.0,1578.0
hsa-miR-30d-3p,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,26.0
hsa-miR-30d-5p,14899.0,4.0,4185.0,2046.0,6224.0,6184.0,7235.0,1033.0,1107.0,10078.0,1729.0,833.0,19022.0,8781.0,12967.0,6514.0,28446.0,46659.0,17622.0
hsa-miR-30e-3p,53.0,0.0,14.0,24.0,40.0,17.0,38.0,6.0,9.0,55.0,36.0,0.0,83.0,71.0,62.0,42.0,216.0,318.0,230.0
hsa-miR-30e-5p,5249.0,0.0,2346.0,2112.0,3466.0,2351.0,2794.0,648.0,527.0,3797.0,2312.0,248.0,3323.0,1632.0,4413.0,2657.0,9420.0,14034.0,8781.0
hsa-miR-31-5p,16.0,1.0,14.0,5.0,8.0,1.0,2.0,0.0,4.0,10.0,1.0,6.0,5.0,1.0,15.0,17.0,9.0,7.0,18.0
hsa-miR-3117-3p,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
hsa-miR-3120-3p,1.0,0.0,0.0,0.0,1.0,10.0,9.0,0.0,1.0,3.0,3.0,0.0,7.0,24.0,19.0,2.0,36.0,34.0,23.0
hsa-miR-3120-5p,3.0,0.0,8.0,0.0,0.0,2.0,3.0,0.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,21.0
hsa-miR-3121-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,9.0,0.0,0.0
hsa-miR-3122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
hsa-miR-3124-5p,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
hsa-miR-3127-3p,0.0,0.0,0.0,6.0,0.0,2.0,2.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
hsa-miR-3127-5p,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3129-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3130-3p,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3130-5p,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
hsa-miR-3131,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
hsa-miR-3135a,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0
hsa-miR-3136-5p,2.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3138,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3140-3p,5.0,0.0,4.0,12.0,8.0,0.0,0.0,1.0,0.0,1.0,12.0,6.0,14.0,6.0,0.0,0.0,23.0,0.0,1.0
hsa-miR-3140-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3143,34.0,0.0,11.0,31.0,26.0,15.0,7.0,8.0,0.0,21.0,19.0,7.0,86.0,41.0,35.0,13.0,50.0,49.0,86.0
hsa-miR-3144-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3144-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3146,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,13.0
hsa-miR-3150a-5p,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
hsa-miR-3150b-3p,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3151-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-3153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3154,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3155a,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3156-5p,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3157-3p,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
hsa-miR-3157-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0
hsa-miR-3158-3p,0.0,0.0,0.0,3.0,0.0,4.0,0.0,7.0,0.0,35.0,0.0,0.0,77.0,0.0,2.0,28.0,57.0,36.0,194.0
hsa-miR-3158-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
hsa-miR-3159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0
hsa-miR-3160-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3161,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0
hsa-miR-3164,3.0,0.0,0.0,7.0,3.0,2.0,2.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,7.0,0.0
hsa-miR-3166,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3168,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,4.0,0.0,0.0,2.0,0.0,3.0,5.0
hsa-miR-3170,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3173-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0
hsa-miR-3173-5p,0.0,0.0,0.0,2.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,18.0,10.0
hsa-miR-3175,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-3176,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-3177-3p,30.0,0.0,5.0,2.0,20.0,12.0,12.0,0.0,2.0,17.0,14.0,8.0,26.0,8.0,15.0,18.0,17.0,104.0,4.0
hsa-miR-3178,9.0,0.0,1.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,6.0,0.0,0.0,0.0
hsa-miR-3179,0.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,7.0,9.0
hsa-miR-3180,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-3180-3p,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
hsa-miR-3182,26.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,4.0,5.0,0.0,0.0,7.0,31.0,3.0,1.0,6.0,37.0,34.0
hsa-miR-3183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0
hsa-miR-3184-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
hsa-miR-3186-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
hsa-miR-3187-3p,4.0,0.0,10.0,6.0,8.0,4.0,3.0,0.0,2.0,9.0,8.0,2.0,11.0,11.0,10.0,14.0,16.0,23.0,3.0
hsa-miR-3187-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3188,4.0,0.0,1.0,0.0,7.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,9.0,0.0,1.0
hsa-miR-3190-3p,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0
hsa-miR-3191-3p,6.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
hsa-miR-3194-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3195,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0
hsa-miR-3196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3198,1.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,4.0,0.0,0.0
hsa-miR-3199,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-32-3p,13.0,0.0,6.0,3.0,6.0,4.0,7.0,0.0,3.0,7.0,0.0,12.0,30.0,20.0,5.0,26.0,0.0,1.0,7.0
hsa-miR-32-5p,64.0,0.0,37.0,53.0,103.0,72.0,37.0,41.0,10.0,138.0,83.0,51.0,230.0,132.0,80.0,167.0,151.0,407.0,245.0
hsa-miR-3200-3p,0.0,0.0,2.0,4.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
hsa-miR-3200-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-3202,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
hsa-miR-320a-3p,36390.0,17.0,34813.0,34170.0,27458.0,15606.0,17861.0,12520.0,13903.0,23281.0,27671.0,14813.0,68449.0,64317.0,29274.0,22222.0,69319.0,55257.0,66068.0
hsa-miR-320a-5p,6.0,0.0,1.0,4.0,8.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,8.0,0.0,31.0,1.0,0.0,5.0,17.0
hsa-miR-320b,1293.0,1.0,1520.0,1317.0,872.0,449.0,202.0,312.0,383.0,611.0,1288.0,852.0,6795.0,1492.0,1636.0,616.0,4018.0,1099.0,1506.0
hsa-miR-320c,395.0,0.0,954.0,499.0,81.0,338.0,324.0,44.0,343.0,347.0,110.0,402.0,649.0,183.0,205.0,879.0,1272.0,764.0,1198.0
hsa-miR-320d,66.0,0.0,28.0,35.0,323.0,19.0,156.0,2.0,62.0,22.0,379.0,32.0,698.0,691.0,48.0,102.0,120.0,305.0,299.0
hsa-miR-320e,17.0,0.0,7.0,6.0,12.0,1.0,0.0,46.0,71.0,1.0,3.0,13.0,19.0,241.0,131.0,0.0,13.0,228.0,10.0
hsa-miR-323a-3p,81.0,0.0,21.0,19.0,54.0,43.0,137.0,7.0,29.0,34.0,8.0,9.0,4.0,21.0,39.0,0.0,210.0,167.0,94.0
hsa-miR-323a-5p,2.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,8.0
hsa-miR-323b-3p,54.0,0.0,7.0,15.0,8.0,79.0,62.0,6.0,28.0,16.0,12.0,12.0,9.0,10.0,27.0,3.0,160.0,119.0,109.0
hsa-miR-324-3p,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,4.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0
hsa-miR-324-5p,5.0,0.0,6.0,6.0,22.0,0.0,2.0,3.0,0.0,7.0,1.0,0.0,289.0,15.0,15.0,0.0,2.0,0.0,1.0
hsa-miR-326,62.0,0.0,18.0,8.0,27.0,12.0,27.0,1.0,8.0,41.0,0.0,0.0,16.0,48.0,50.0,9.0,47.0,75.0,6.0
hsa-miR-328-3p,478.0,1.0,296.0,78.0,274.0,368.0,482.0,25.0,122.0,582.0,314.0,217.0,103.0,161.0,263.0,330.0,3293.0,2929.0,690.0
hsa-miR-328-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-329-3p,4.0,0.0,0.0,3.0,27.0,22.0,22.0,3.0,9.0,12.0,1.0,0.0,0.0,0.0,29.0,5.0,16.0,79.0,21.0
hsa-miR-330-3p,115.0,0.0,35.0,28.0,51.0,30.0,74.0,2.0,15.0,81.0,32.0,14.0,57.0,47.0,106.0,42.0,164.0,333.0,91.0
hsa-miR-330-5p,48.0,0.0,29.0,24.0,17.0,17.0,27.0,2.0,1.0,16.0,19.0,23.0,39.0,72.0,32.0,45.0,72.0,58.0,73.0
hsa-miR-331-3p,1.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,5.0,1.0,12.0,0.0,0.0
hsa-miR-331-5p,3.0,0.0,2.0,4.0,0.0,0.0,0.0,3.0,0.0,5.0,2.0,16.0,24.0,14.0,3.0,5.0,25.0,11.0,16.0
hsa-miR-335-3p,19.0,0.0,3.0,3.0,9.0,8.0,9.0,2.0,9.0,46.0,6.0,0.0,0.0,1.0,25.0,48.0,254.0,175.0,171.0
hsa-miR-335-5p,207.0,0.0,99.0,34.0,105.0,104.0,148.0,18.0,12.0,104.0,86.0,25.0,211.0,182.0,88.0,81.0,497.0,596.0,204.0
hsa-miR-337-3p,8.0,0.0,6.0,0.0,11.0,10.0,13.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0
