miRNA,SRR4103521,SRR4103522,SRR4103523,SRR4103524,SRR4103525,SRR4103533,SRR4103534,SRR4103535,SRR4103536,SRR4103537,SRR4103538,SRR4103539,SRR4103540,SRR4103581,SRR4103582,SRR4103606,SRR4103647,SRR4103648,SRR4103649,SRR4103651,SRR4103652,SRR4103653
hsa-miR-214-3p,0.0,0.0,0.0,0.0,52.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0,47.0,230.0,0.0,0.0,0.0
hsa-miR-214-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0
hsa-miR-215-5p,0.0,0.0,0.0,0.0,246.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,22.0,23.0,13.0,0.0,0.0,0.0
hsa-miR-217-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0
hsa-miR-218-1-3p,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,0.0,0.0,0.0
hsa-miR-218-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0
hsa-miR-218-5p,0.0,0.0,0.0,0.0,1.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,35.0,31.0,0.0,0.0,0.0
hsa-miR-219a-1-3p,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0,0.0,0.0,0.0
hsa-miR-219a-2-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-219a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-219b-5p,1.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,12.0,0.0,0.0,0.0
hsa-miR-22-3p,0.0,1.0,0.0,0.0,1623.0,5.0,0.0,310.0,47.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,603.0,680.0,627.0,0.0,0.0,0.0
hsa-miR-22-5p,0.0,1.0,0.0,0.0,985.0,0.0,0.0,89.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,308.0,273.0,259.0,0.0,0.0,0.0
hsa-miR-221-3p,2.0,12.0,4.0,0.0,1385.0,45.0,3.0,113.0,63.0,8.0,1.0,8.0,8.0,5.0,13.0,0.0,24305.0,24633.0,22747.0,1.0,6.0,1.0
hsa-miR-221-5p,0.0,3.0,0.0,0.0,12.0,3.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,115.0,93.0,0.0,0.0,0.0
hsa-miR-222-3p,0.0,12.0,0.0,0.0,271.0,47.0,2.0,38.0,261.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2699.0,2724.0,2380.0,0.0,0.0,0.0
hsa-miR-222-5p,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,27.0,31.0,0.0,0.0,0.0
hsa-miR-223-3p,0.0,1.0,0.0,0.0,99.0,1.0,1.0,73.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,391.0,426.0,388.0,0.0,0.0,0.0
hsa-miR-223-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,0.0,0.0,0.0
hsa-miR-224-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,14.0,10.0,0.0,0.0,0.0
hsa-miR-224-5p,23.0,1.0,0.0,0.0,60.0,8.0,0.0,0.0,13.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,235.0,261.0,227.0,0.0,0.0,0.0
hsa-miR-2276-3p,0.0,0.0,0.0,0.0,13.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0
hsa-miR-2276-5p,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,5.0,0.0,0.0,0.0
hsa-miR-2277-3p,0.0,1.0,0.0,0.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,0.0,0.0,0.0
hsa-miR-2278,0.0,0.0,0.0,0.0,29.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0
hsa-miR-2355-3p,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-2355-5p,1.0,0.0,0.0,0.0,47.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,19.0,19.0,0.0,0.0,0.0
hsa-miR-23a-3p,72.0,658.0,1.0,0.0,350686.0,424.0,38.0,6883.0,107.0,11.0,5.0,15.0,1.0,1.0,2.0,0.0,25551.0,25592.0,23508.0,4.0,0.0,1.0
hsa-miR-23a-5p,0.0,0.0,0.0,0.0,320.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,13.0,0.0,0.0,0.0
hsa-miR-23b-3p,4.0,109.0,13.0,6.0,10352.0,16.0,125.0,779.0,346.0,5.0,0.0,2.0,3.0,1.0,4.0,0.0,762.0,456.0,726.0,4.0,1.0,0.0
hsa-miR-23b-5p,0.0,0.0,0.0,0.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-24-1-5p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-24-2-5p,1.0,1.0,0.0,0.0,1648.0,3.0,4.0,68.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,18.0,18.0,0.0,0.0,0.0
hsa-miR-24-3p,76.0,966.0,8.0,3.0,24567.0,491.0,93.0,8236.0,32.0,2.0,0.0,3.0,1.0,3.0,0.0,0.0,505.0,1984.0,2418.0,2.0,0.0,0.0
hsa-miR-25-3p,61.0,102.0,12.0,1.0,56950.0,20.0,29.0,3134.0,136.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1375.0,1273.0,1238.0,3.0,0.0,2.0
hsa-miR-25-5p,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0
hsa-miR-2682-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-26a-1-3p,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,10.0,0.0,0.0,0.0
hsa-miR-26a-2-3p,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,8.0,0.0,0.0,0.0
hsa-miR-26a-5p,21.0,24.0,0.0,4.0,11520.0,5.0,6.0,954.0,27.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,3316.0,3287.0,2957.0,0.0,0.0,0.0
hsa-miR-26b-3p,1.0,0.0,0.0,0.0,106.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,6.0,0.0,0.0,0.0
hsa-miR-26b-5p,15.0,19.0,0.0,0.0,1904.0,4.0,4.0,181.0,13.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,422.0,431.0,410.0,0.0,0.0,0.0
hsa-miR-27a-3p,6.0,26.0,0.0,2.0,23092.0,53.0,50.0,1017.0,176.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,500.0,1191.0,1195.0,0.0,2.0,1.0
hsa-miR-27a-5p,0.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,15.0,22.0,0.0,0.0,0.0
hsa-miR-27b-3p,29.0,165.0,2.0,0.0,14117.0,2.0,2.0,961.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,851.0,189.0,119.0,0.0,0.0,0.0
hsa-miR-27b-5p,2.0,2.0,0.0,0.0,78.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0
hsa-miR-28-3p,4.0,4.0,0.0,0.0,28.0,3.0,0.0,90.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,712.0,758.0,646.0,0.0,0.0,0.0
hsa-miR-28-5p,0.0,0.0,0.0,0.0,549.0,1.0,0.0,38.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,48.0,34.0,0.0,0.0,0.0
hsa-miR-296-3p,0.0,0.0,0.0,0.0,3.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,0.0,0.0,0.0
hsa-miR-296-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,10.0,0.0,0.0,0.0
hsa-miR-299-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,5.0,0.0,0.0,0.0
hsa-miR-29a-3p,13.0,16.0,1.0,1.0,70622.0,132.0,17.0,343.0,611.0,16.0,11.0,13.0,9.0,3.0,15.0,1.0,7798.0,9212.0,10717.0,5.0,3.0,4.0
hsa-miR-29a-5p,2.0,1.0,0.0,0.0,826.0,2.0,0.0,1.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29.0,25.0,32.0,0.0,0.0,0.0
hsa-miR-29b-1-5p,0.0,0.0,0.0,0.0,727.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,62.0,78.0,0.0,0.0,0.0
hsa-miR-29b-2-5p,0.0,2.0,0.0,0.0,81.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,11.0,9.0,0.0,0.0,0.0
hsa-miR-29b-3p,26.0,16.0,1.0,1.0,8046.0,32.0,8.0,266.0,112.0,18.0,9.0,9.0,5.0,2.0,5.0,0.0,2238.0,2856.0,3359.0,0.0,0.0,0.0
hsa-miR-29c-3p,13.0,5.0,0.0,1.0,980.0,1.0,3.0,95.0,29.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,169.0,219.0,322.0,0.0,0.0,0.0
hsa-miR-29c-5p,1.0,0.0,0.0,0.0,15.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,6.0,4.0,0.0,0.0,0.0
hsa-miR-301a-3p,17.0,95.0,1.0,10.0,12363.0,14.0,8.0,9183.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,787.0,785.0,720.0,2.0,0.0,0.0
hsa-miR-301a-5p,0.0,0.0,0.0,0.0,81.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,24.0,20.0,0.0,0.0,0.0
hsa-miR-301b-3p,4.0,5.0,0.0,0.0,1460.0,2.0,1.0,96.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,17.0,17.0,0.0,0.0,0.0
hsa-miR-301b-5p,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3064-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3065-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3065-5p,0.0,1.0,0.0,0.0,167.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0
hsa-miR-3074-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,0.0,0.0,0.0
hsa-miR-30a-3p,0.0,0.0,0.0,0.0,298.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,70.0,59.0,0.0,0.0,0.0
hsa-miR-30a-5p,8.0,0.0,4.0,1.0,28644.0,26.0,128.0,172.0,788.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3882.0,4021.0,3576.0,0.0,0.0,0.0
hsa-miR-30b-3p,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0
hsa-miR-30b-5p,0.0,82.0,1.0,3.0,36617.0,28.0,10.0,1923.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1035.0,1197.0,1050.0,1.0,2.0,0.0
hsa-miR-30c-2-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-30c-5p,35.0,25.0,1.0,1.0,13996.0,20.0,4.0,702.0,231.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1202.0,1164.0,1082.0,0.0,0.0,1.0
hsa-miR-30d-3p,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,9.0,0.0,0.0,0.0
hsa-miR-30d-5p,55.0,348.0,6.0,2.0,195538.0,49.0,33.0,2674.0,113.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4884.0,5056.0,4541.0,0.0,1.0,0.0
hsa-miR-30e-3p,0.0,1.0,0.0,0.0,69.0,1.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,18.0,10.0,0.0,0.0,0.0
hsa-miR-30e-5p,25.0,30.0,1.0,1.0,12183.0,7.0,14.0,466.0,66.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,514.0,490.0,442.0,0.0,0.0,0.0
hsa-miR-31-3p,0.0,11.0,0.0,0.0,662.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,32.0,0.0,0.0,0.0
hsa-miR-31-5p,5.0,8.0,1.0,0.0,423.0,39.0,4.0,0.0,2.0,6.0,2.0,9.0,3.0,0.0,1.0,1.0,420.0,390.0,361.0,0.0,0.0,0.0
hsa-miR-3117-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3120-3p,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-3126-5p,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
hsa-miR-3127-5p,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3129-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,4.0,0.0,0.0,0.0
hsa-miR-3130-5p,0.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0
hsa-miR-3132,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3133,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3136-5p,0.0,0.0,0.0,0.0,41.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3140-3p,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3143,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
hsa-miR-3144-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0
hsa-miR-3145-3p,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3145-5p,0.0,0.0,0.0,0.0,41.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,9.0,0.0,0.0,0.0
hsa-miR-3146,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3150a-5p,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3150b-5p,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3152-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,0.0,0.0,0.0
hsa-miR-3155a,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3157-3p,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3162-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3164,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3173-5p,0.0,0.0,0.0,0.0,21.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,6.0,0.0,0.0,0.0
hsa-miR-3175,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3176,0.0,0.0,0.0,0.0,8.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,0.0,0.0,0.0
hsa-miR-3177-3p,0.0,0.0,0.0,0.0,25.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,8.0,9.0,0.0,0.0,0.0
hsa-miR-3177-5p,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3179,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,0.0,0.0,0.0
hsa-miR-3180,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,34.0,7.0,0.0,0.0,0.0
hsa-miR-3180-3p,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,31.0,49.0,0.0,0.0,0.0
hsa-miR-3180-5p,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,18.0,24.0,0.0,0.0,0.0
hsa-miR-3182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,36.0,32.0,0.0,0.0,0.0
hsa-miR-3188,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3189-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3192-3p,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3192-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3194-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0
hsa-miR-3199,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-32-3p,0.0,1.0,0.0,0.0,22.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,5.0,0.0,0.0,0.0
hsa-miR-32-5p,0.0,1.0,0.0,0.0,31.0,1.0,0.0,69.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,39.0,35.0,0.0,0.0,0.0
hsa-miR-3200-3p,0.0,0.0,0.0,0.0,94.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-3200-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-320a-3p,0.0,6.0,0.0,0.0,888.0,1.0,0.0,140.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5136.0,5510.0,5012.0,0.0,0.0,0.0
hsa-miR-320a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-320b,0.0,5.0,1.0,0.0,82.0,0.0,1.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,53.0,66.0,57.0,0.0,0.0,0.0
hsa-miR-320c,0.0,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,8.0,0.0,1.0,0.0
hsa-miR-320d,0.0,8.0,0.0,0.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,11.0,6.0,0.0,1.0,0.0
hsa-miR-320e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-323a-3p,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,21.0,0.0,0.0,0.0
hsa-miR-323b-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-324-3p,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,5.0,0.0,0.0,0.0
hsa-miR-324-5p,0.0,7.0,0.0,0.0,893.0,2.0,0.0,126.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,36.0,0.0,0.0,0.0
hsa-miR-326,0.0,0.0,0.0,0.0,239.0,2.0,2.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-328-3p,0.0,5.0,0.0,0.0,1073.0,2.0,0.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,240.0,232.0,223.0,0.0,0.0,0.0
