miRNA,ERR5922419,ERR5922420,ERR5922421,ERR5922422,ERR5922423,ERR5922424,ERR5922425,ERR5922426,ERR5922427,ERR5922428
hsa-miR-6813-5p,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-6814-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-6814-5p,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-6815-5p,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-6816-3p,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
hsa-miR-6817-3p,1.0,3.0,0.0,0.0,1.0,1.0,12.0,7.0,2.0,3.0
hsa-miR-6818-3p,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
hsa-miR-6818-5p,0.0,2.0,0.0,1.0,2.0,8.0,9.0,5.0,7.0,2.0
hsa-miR-6820-3p,0.0,2.0,0.0,0.0,2.0,41.0,19.0,10.0,5.0,7.0
hsa-miR-6820-5p,0.0,0.0,0.0,0.0,1.0,3.0,3.0,6.0,1.0,0.0
hsa-miR-6821-3p,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0
hsa-miR-6821-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-6822-5p,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0
hsa-miR-6823-5p,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
hsa-miR-6824-3p,1.0,2.0,0.0,0.0,0.0,0.0,8.0,2.0,2.0,2.0
hsa-miR-6826-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-6826-5p,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6827-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6827-5p,0.0,1.0,1.0,3.0,1.0,3.0,3.0,0.0,2.0,2.0
hsa-miR-6828-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-6829-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-6830-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-6831-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
hsa-miR-6832-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0
hsa-miR-6833-3p,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
hsa-miR-6834-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-6836-5p,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-6837-3p,2.0,1.0,1.0,1.0,0.0,6.0,7.0,4.0,0.0,4.0
hsa-miR-6837-5p,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
hsa-miR-6838-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6838-5p,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0
hsa-miR-6839-5p,8.0,17.0,3.0,1.0,5.0,5.0,11.0,9.0,12.0,6.0
hsa-miR-6842-3p,6.0,8.0,0.0,2.0,4.0,1.0,9.0,2.0,0.0,7.0
hsa-miR-6842-5p,1.0,0.0,0.0,0.0,1.0,2.0,5.0,1.0,1.0,3.0
hsa-miR-6843-3p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
hsa-miR-6844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-6845-5p,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
hsa-miR-6847-5p,1.0,1.0,0.0,0.0,2.0,2.0,5.0,2.0,1.0,1.0
hsa-miR-6848-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
hsa-miR-6850-3p,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6851-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
hsa-miR-6851-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6852-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-6852-5p,3.0,1.0,1.0,3.0,9.0,15.0,11.0,11.0,9.0,13.0
hsa-miR-6853-3p,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0
hsa-miR-6854-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-6854-5p,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-6855-3p,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
hsa-miR-6855-5p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-6857-3p,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0
hsa-miR-6858-3p,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6858-5p,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0
hsa-miR-6859-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6859-5p,0.0,0.0,0.0,0.0,2.0,3.0,8.0,2.0,1.0,7.0
hsa-miR-6860,1.0,4.0,2.0,0.0,1.0,2.0,4.0,8.0,1.0,6.0
hsa-miR-6861-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6861-5p,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6862-5p,1.0,6.0,2.0,0.0,4.0,25.0,23.0,22.0,12.0,5.0
hsa-miR-6864-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
hsa-miR-6865-5p,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6866-3p,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-6866-5p,14.0,29.0,6.0,4.0,19.0,21.0,61.0,52.0,52.0,39.0
hsa-miR-6867-5p,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-6868-3p,0.0,4.0,0.0,0.0,3.0,4.0,10.0,4.0,0.0,3.0
hsa-miR-6871-5p,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
hsa-miR-6872-3p,0.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0
hsa-miR-6872-5p,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-6873-3p,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
hsa-miR-6873-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-6875-5p,2.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0
hsa-miR-6876-3p,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0
hsa-miR-6876-5p,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,1.0
hsa-miR-6877-5p,1.0,1.0,2.0,1.0,5.0,6.0,20.0,9.0,5.0,13.0
hsa-miR-6878-5p,0.0,4.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
hsa-miR-6879-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-6881-3p,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0
hsa-miR-6881-5p,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0
hsa-miR-6882-5p,2.0,3.0,0.0,0.0,1.0,11.0,18.0,1.0,0.0,3.0
hsa-miR-6884-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-6884-5p,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0
hsa-miR-6885-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-6885-5p,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
hsa-miR-6886-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
hsa-miR-6887-3p,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-6887-5p,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0
hsa-miR-6888-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-6889-5p,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0
hsa-miR-6891-5p,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
hsa-miR-6894-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-6895-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-7-1-3p,13.0,3.0,9.0,7.0,40.0,26.0,31.0,19.0,83.0,36.0
hsa-miR-7-5p,964.0,1461.0,79.0,521.0,483.0,661.0,463.0,44.0,68.0,358.0
hsa-miR-708-3p,23.0,81.0,10.0,5.0,82.0,20.0,54.0,51.0,32.0,42.0
hsa-miR-708-5p,10.0,5.0,17.0,6.0,31.0,1.0,9.0,5.0,10.0,6.0
hsa-miR-7109-3p,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0
hsa-miR-7109-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-7110-3p,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0
hsa-miR-7110-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-7111-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7113-5p,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0
hsa-miR-7151-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-7155-3p,2.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0
hsa-miR-7156-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-7156-5p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-744-3p,2.0,4.0,1.0,1.0,10.0,8.0,11.0,11.0,1.0,12.0
hsa-miR-744-5p,398.0,517.0,214.0,277.0,385.0,1321.0,1689.0,505.0,523.0,1902.0
hsa-miR-758-3p,39.0,67.0,64.0,72.0,250.0,60.0,34.0,48.0,74.0,107.0
hsa-miR-758-5p,0.0,1.0,0.0,1.0,4.0,1.0,1.0,3.0,1.0,2.0
hsa-miR-760,16.0,57.0,4.0,2.0,16.0,215.0,237.0,171.0,17.0,108.0
hsa-miR-765,1.0,2.0,0.0,0.0,6.0,5.0,0.0,3.0,3.0,5.0
hsa-miR-766-3p,25.0,15.0,17.0,13.0,11.0,46.0,55.0,18.0,25.0,33.0
hsa-miR-766-5p,7.0,14.0,6.0,2.0,7.0,30.0,59.0,35.0,27.0,32.0
hsa-miR-767-3p,9.0,9.0,4.0,3.0,10.0,17.0,48.0,14.0,26.0,29.0
hsa-miR-767-5p,73.0,77.0,45.0,44.0,57.0,215.0,414.0,217.0,222.0,162.0
hsa-miR-769-3p,5.0,1.0,1.0,2.0,14.0,1.0,4.0,7.0,4.0,2.0
hsa-miR-769-5p,110.0,200.0,121.0,48.0,362.0,162.0,329.0,318.0,507.0,256.0
hsa-miR-770-5p,0.0,0.0,0.0,0.0,4.0,3.0,2.0,0.0,3.0,1.0
hsa-miR-7704,6.0,7.0,0.0,0.0,22.0,2.0,2.0,1.0,0.0,5.0
hsa-miR-7705,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
hsa-miR-7706,42.0,73.0,8.0,10.0,43.0,94.0,421.0,40.0,4.0,172.0
hsa-miR-7848-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-7850-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-7851-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
hsa-miR-7853-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
hsa-miR-7856-5p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7975,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-7978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-8485,0.0,0.0,0.0,0.0,4.0,2.0,4.0,2.0,0.0,2.0
hsa-miR-873-3p,2.0,4.0,8.0,4.0,52.0,17.0,45.0,63.0,44.0,49.0
hsa-miR-873-5p,2.0,18.0,3.0,7.0,47.0,83.0,29.0,48.0,34.0,20.0
hsa-miR-874-3p,43.0,38.0,18.0,22.0,48.0,58.0,263.0,284.0,91.0,82.0
hsa-miR-874-5p,1.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,1.0,4.0
hsa-miR-875-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-876-3p,5.0,4.0,20.0,4.0,159.0,15.0,18.0,34.0,95.0,33.0
hsa-miR-876-5p,0.0,0.0,0.0,1.0,5.0,3.0,0.0,0.0,1.0,1.0
hsa-miR-877-3p,2.0,3.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0
hsa-miR-877-5p,1.0,0.0,2.0,2.0,7.0,1.0,10.0,10.0,3.0,17.0
hsa-miR-885-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-885-5p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-887-3p,5.0,2.0,10.0,2.0,22.0,1.0,1.0,3.0,14.0,3.0
hsa-miR-887-5p,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0
hsa-miR-888-5p,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-889-3p,285.0,525.0,347.0,319.0,1629.0,867.0,648.0,802.0,1064.0,2035.0
hsa-miR-889-5p,0.0,2.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,4.0
hsa-miR-891a-5p,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-892a,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-9-3p,795.0,697.0,970.0,303.0,1547.0,3385.0,3154.0,3589.0,2992.0,1504.0
hsa-miR-9-5p,3696.0,4185.0,2344.0,1071.0,1672.0,23384.0,6882.0,9950.0,3975.0,2104.0
hsa-miR-922,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-92a-1-5p,7.0,4.0,5.0,2.0,3.0,3.0,6.0,4.0,5.0,6.0
hsa-miR-92a-2-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-92a-3p,13597.0,20465.0,15349.0,10274.0,99080.0,188293.0,265403.0,184764.0,108817.0,118827.0
hsa-miR-92b-3p,73.0,111.0,80.0,66.0,547.0,983.0,1107.0,845.0,354.0,714.0
hsa-miR-92b-5p,4.0,8.0,3.0,2.0,3.0,2.0,10.0,2.0,1.0,13.0
hsa-miR-93-3p,9.0,3.0,5.0,10.0,19.0,12.0,11.0,14.0,13.0,6.0
hsa-miR-93-5p,1140.0,318.0,1371.0,1108.0,3723.0,2307.0,3063.0,1413.0,4284.0,2934.0
hsa-miR-933,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0
hsa-miR-934,282.0,124.0,323.0,197.0,738.0,1026.0,544.0,319.0,750.0,562.0
hsa-miR-935,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0
hsa-miR-936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-937-3p,11.0,5.0,2.0,1.0,3.0,100.0,111.0,11.0,7.0,23.0
hsa-miR-937-5p,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
hsa-miR-940,2.0,0.0,1.0,1.0,6.0,2.0,8.0,5.0,4.0,11.0
hsa-miR-941,143.0,241.0,157.0,84.0,222.0,716.0,500.0,147.0,232.0,486.0
hsa-miR-942-3p,1.0,0.0,0.0,0.0,4.0,1.0,10.0,8.0,7.0,6.0
hsa-miR-942-5p,1.0,0.0,1.0,2.0,6.0,53.0,24.0,4.0,0.0,18.0
hsa-miR-943,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
hsa-miR-944,92.0,64.0,70.0,47.0,81.0,973.0,223.0,230.0,184.0,223.0
hsa-miR-95-3p,30.0,39.0,43.0,6.0,160.0,311.0,71.0,51.0,101.0,33.0
hsa-miR-95-5p,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
hsa-miR-96-3p,2.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
hsa-miR-96-5p,78.0,69.0,68.0,39.0,53.0,40.0,42.0,47.0,120.0,56.0
hsa-miR-98-3p,2.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,5.0,3.0
hsa-miR-98-5p,689.0,369.0,509.0,329.0,269.0,263.0,438.0,288.0,315.0,482.0
hsa-miR-9898,6.0,0.0,0.0,1.0,0.0,3.0,8.0,0.0,2.0,1.0
hsa-miR-9901,0.0,0.0,0.0,0.0,4.0,1.0,4.0,0.0,0.0,1.0
hsa-miR-9903,0.0,1.0,5.0,1.0,2.0,8.0,7.0,1.0,7.0,7.0
hsa-miR-9985,92.0,61.0,39.0,100.0,40.0,197.0,84.0,76.0,135.0,69.0
hsa-miR-99a-3p,1.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,1.0,2.0
hsa-miR-99a-5p,5134.0,7562.0,2281.0,2423.0,9505.0,21426.0,46487.0,33902.0,8255.0,24221.0
hsa-miR-99b-3p,686.0,960.0,194.0,244.0,648.0,1632.0,3277.0,1918.0,686.0,1441.0
hsa-miR-99b-5p,16799.0,12201.0,3857.0,5658.0,7470.0,88888.0,130839.0,42381.0,9823.0,43166.0
hsa-mir-10522-5p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1197-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-mir-12114-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
hsa-mir-12121-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-mir-12136-5p,17.0,3.0,32.0,17.0,222.0,7.0,9.0,5.0,24.0,18.0
hsa-mir-1231-5p,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
hsa-mir-1244-1-3p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1245a-3p,2.0,2.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,5.0
hsa-mir-1255a-5p,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0
hsa-mir-1267-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-mir-1268a-5p,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
hsa-mir-1270-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-mir-1273c-5p,3.0,3.0,3.0,2.0,10.0,36.0,34.0,18.0,3.0,14.0
hsa-mir-1276-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1283-1-5p,2.0,2.0,4.0,3.0,14.0,0.0,11.0,7.0,9.0,4.0
hsa-mir-1283-2-5p,255.0,170.0,235.0,162.0,324.0,277.0,474.0,490.0,792.0,220.0
hsa-mir-1289-1-3p,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0
hsa-mir-1293-5p,6.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0
hsa-mir-1294-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-mir-1303-3p,1.0,0.0,1.0,3.0,4.0,0.0,1.0,0.0,0.0,2.0
hsa-mir-1305-3p,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
hsa-mir-1323-5p,1.0,1.0,3.0,0.0,8.0,2.0,3.0,2.0,14.0,0.0
hsa-mir-153-1-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
hsa-mir-1843-5p,2.0,1.0,0.0,2.0,2.0,3.0,12.0,3.0,3.0,3.0
hsa-mir-1913-3p,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
hsa-mir-1972-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
hsa-mir-2110-5p,0.0,3.0,2.0,2.0,2.0,35.0,26.0,3.0,3.0,6.0
hsa-mir-2117-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-mir-2278-5p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-mir-298-5p,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0
hsa-mir-3132-5p,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0
hsa-mir-3135a-5p,2.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0
hsa-mir-3135b-5p,0.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,0.0,1.0
hsa-mir-3138-3p,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0
hsa-mir-3139-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-mir-3143-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-mir-3154-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-mir-3155a-3p,0.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0
hsa-mir-3159-5p,2.0,1.0,1.0,1.0,37.0,12.0,13.0,8.0,16.0,13.0
hsa-mir-3166-3p,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-3170-5p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-3171-5p,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-3179-3-3p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-3179-4-3p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-3180-5-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-mir-3197-5p,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0
hsa-mir-3198-1-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-3199-1-5p,0.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0
hsa-mir-3199-2-5p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-3202-1-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-mir-3618-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-3648-1-5p,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
hsa-mir-3648-2-5p,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hsa-mir-3652-5p,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0
hsa-mir-3668-5p,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,4.0,1.0
hsa-mir-3690-1-5p,0.0,1.0,1.0,2.0,0.0,0.0,7.0,10.0,4.0,4.0
hsa-mir-3690-2-5p,2.0,4.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0
hsa-mir-3908-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-mir-3909-3p,1.0,5.0,2.0,1.0,0.0,7.0,11.0,6.0,0.0,9.0
hsa-mir-3918-5p,0.0,3.0,0.0,0.0,0.0,13.0,8.0,0.0,3.0,4.0
hsa-mir-3929-3p,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0
hsa-mir-3941-3p,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0
hsa-mir-3945-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-mir-3960-3p,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0
hsa-mir-421-3p,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
hsa-mir-422a-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-mir-4315-2-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-4424-5p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-4473-3p,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0
hsa-mir-4490-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-mir-4509-3-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-mir-4512-3p,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-mir-4518-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-mir-451a-5p,1.0,1.0,0.0,0.0,37.0,7.0,2.0,0.0,12.0,0.0
hsa-mir-4521-5p,0.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,3.0
hsa-mir-4636-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-mir-4644-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-mir-466-3p,13.0,11.0,9.0,5.0,6.0,21.0,10.0,7.0,8.0,12.0
hsa-mir-4666b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-mir-4672-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
