miRNA,SRR27046388,SRR27046389,SRR27046390,SRR27046391,SRR27046392,SRR27046393,SRR27046394,SRR27046395,SRR27046396,SRR27046397,SRR27046398,SRR27046399,SRR27046400,SRR27046401,SRR27046402,SRR27046403,SRR27046404,SRR27046405,SRR27046406,SRR27046407,SRR27046408,SRR27046409,SRR27046410,SRR27046411,SRR27046412,SRR27046413,SRR27046414,SRR27046415,SRR27046416,SRR27046417,SRR27046418,SRR27046419,SRR27046420,SRR27046421,SRR27046422,SRR27046423,SRR27046424
hsa-miR-223-3p,18789.0,96550.0,11677.0,75271.0,8567.0,2787.0,8535.0,11533.0,8819.0,7598.0,16162.0,7882.0,22831.0,17406.0,7743.0,23689.0,5258.0,18823.0,2966.0,12442.0,15832.0,29502.0,122869.0,5477.0,14420.0,5133.0,6224.0,11937.0,26388.0,11454.0,7272.0,17838.0,11773.0,15208.0,1553.0,8471.0,2227.0
hsa-miR-223-5p,1628.0,8598.0,1636.0,6881.0,259.0,196.0,1186.0,1811.0,701.0,316.0,1202.0,493.0,1488.0,1230.0,511.0,1400.0,1111.0,2463.0,253.0,1261.0,1391.0,3960.0,18058.0,3733.0,8187.0,534.0,1133.0,1732.0,1703.0,411.0,1145.0,989.0,1203.0,1162.0,187.0,326.0,105.0
hsa-miR-224-5p,0.0,3.0,0.0,4.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2355-3p,77.0,35.0,0.0,21.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,21.0,105.0,50.0,0.0,29.0,69.0,35.0,62.0,0.0,69.0,0.0,351.0,1.0,585.0,16.0,62.0,0.0,0.0,0.0,0.0,35.0,48.0,0.0,69.0,83.0,0.0
hsa-miR-23a-3p,5066.0,15155.0,4083.0,18109.0,4229.0,1623.0,4280.0,3047.0,4298.0,875.0,5028.0,2444.0,9997.0,5374.0,1859.0,6220.0,2678.0,10539.0,840.0,10577.0,4118.0,15143.0,75678.0,3365.0,2196.0,3205.0,2228.0,4289.0,3916.0,3749.0,5408.0,5754.0,5087.0,2942.0,591.0,3385.0,977.0
hsa-miR-23b-3p,1.0,41.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,55.0,0.0,94.0,0.0,0.0,70.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-24-3p,5.0,415.0,151.0,106.0,3.0,48.0,95.0,15.0,38.0,3.0,9.0,39.0,3.0,18.0,2.0,1.0,5.0,9.0,53.0,221.0,3.0,321.0,728.0,4.0,221.0,8.0,1.0,38.0,79.0,1.0,284.0,2.0,12.0,0.0,1.0,3.0,1.0
hsa-miR-25-3p,45.0,384.0,157.0,135.0,23.0,7.0,9.0,227.0,126.0,69.0,247.0,114.0,23.0,83.0,48.0,87.0,12.0,102.0,4.0,126.0,24.0,237.0,745.0,62.0,347.0,71.0,38.0,13.0,77.0,33.0,60.0,34.0,32.0,28.0,5.0,14.0,5.0
hsa-miR-25-5p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-26a-5p,3.0,7.0,1.0,8.0,0.0,29.0,1.0,3.0,18.0,1.0,9.0,0.0,3.0,2.0,0.0,17.0,0.0,6.0,0.0,1.0,1.0,61.0,12.0,1.0,1.0,20.0,2.0,1.0,3.0,2.0,1.0,1.0,55.0,3.0,3.0,0.0,68.0
hsa-miR-26b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,115.0,0.0,63.0,38.0,47.0,0.0,0.0,0.0,0.0,57.0,129.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-26b-5p,0.0,2.0,1.0,4.0,0.0,35.0,0.0,0.0,0.0,0.0,3.0,25.0,3.0,0.0,0.0,2.0,1.0,14.0,0.0,1.0,0.0,0.0,13.0,0.0,2.0,2.0,0.0,0.0,1.0,5.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0
hsa-miR-27a-3p,0.0,41.0,3.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,138.0,0.0,0.0,0.0,3.0,1.0,10.0,0.0,1.0,1.0,49.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0
hsa-miR-27a-5p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-27b-3p,4.0,14.0,0.0,73.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,1.0,12.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,38.0,3.0,0.0,1.0,0.0,0.0
hsa-miR-28-3p,390.0,1327.0,414.0,1818.0,0.0,100.0,218.0,508.0,198.0,137.0,129.0,108.0,835.0,317.0,40.0,351.0,156.0,683.0,1.0,350.0,165.0,657.0,2836.0,310.0,1433.0,284.0,60.0,180.0,313.0,188.0,267.0,327.0,410.0,393.0,66.0,130.0,57.0
hsa-miR-2861,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,26.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,39.0,0.0,0.0
hsa-miR-296-3p,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-29a-3p,7.0,111.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,25.0,2.0,0.0,40.0,47.0,3.0,3.0,1.0,3.0,40.0,4.0,282.0,1.0,1.0,40.0,0.0,0.0,1.0,1.0,1.0,33.0,1.0,75.0,44.0,0.0,0.0
hsa-miR-29b-2-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-29b-3p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-29c-3p,98.0,81.0,2.0,37.0,1.0,0.0,3.0,138.0,52.0,0.0,73.0,82.0,1.0,1.0,3.0,10.0,74.0,31.0,0.0,1.0,1.0,59.0,50.0,191.0,132.0,3.0,0.0,0.0,5.0,1.0,0.0,1.0,30.0,216.0,2.0,0.0,1.0
hsa-miR-301a-3p,1.0,39.0,82.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,170.0,1.0,0.0,1.0,0.0,0.0,0.0,63.0,1.0,0.0,50.0,0.0,0.0,12.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-301b-3p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-302b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-302c-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3059-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-3064-5p,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3065-5p,88.0,0.0,0.0,0.0,189.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,127.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-30a-5p,1380.0,1380.0,109.0,1207.0,252.0,152.0,4.0,561.0,273.0,51.0,202.0,27.0,930.0,327.0,156.0,452.0,80.0,42.0,0.0,265.0,103.0,637.0,1466.0,915.0,379.0,128.0,56.0,52.0,513.0,161.0,3.0,166.0,385.0,225.0,126.0,1.0,153.0
hsa-miR-30c-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-30d-5p,1811.0,1954.0,330.0,2579.0,0.0,110.0,441.0,1488.0,668.0,441.0,1332.0,455.0,1423.0,1196.0,179.0,787.0,510.0,503.0,247.0,1197.0,411.0,980.0,4934.0,923.0,952.0,696.0,619.0,395.0,914.0,1014.0,573.0,402.0,745.0,491.0,296.0,704.0,44.0
hsa-miR-30e-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-30e-5p,2278.0,2587.0,1052.0,3729.0,1038.0,555.0,168.0,1866.0,1294.0,332.0,2085.0,510.0,2221.0,1337.0,427.0,1469.0,483.0,1099.0,372.0,2110.0,545.0,1770.0,6466.0,930.0,497.0,834.0,579.0,786.0,2790.0,1438.0,517.0,1117.0,1183.0,1002.0,534.0,268.0,159.0
hsa-miR-3124-5p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3127-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3140-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3146,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,67.0,0.0,0.0,0.0
hsa-miR-3150a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3150b-3p,39.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,43.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3175,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3192-5p,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-32-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-32-5p,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,5.0,0.0,85.0,4.0,1.0,1.0,0.0,2.0,3.0,1.0,0.0,2.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0
hsa-miR-3202,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-320a-3p,3121.0,5977.0,2657.0,13755.0,1548.0,1426.0,1380.0,1210.0,3889.0,231.0,4936.0,1325.0,2560.0,2948.0,723.0,2866.0,1108.0,10696.0,398.0,8133.0,982.0,4197.0,49845.0,346.0,144.0,3743.0,1032.0,910.0,2517.0,1896.0,1643.0,3118.0,2827.0,1089.0,866.0,874.0,434.0
hsa-miR-320a-5p,0.0,0.0,164.0,0.0,0.0,2.0,0.0,1.0,116.0,0.0,163.0,20.0,0.0,0.0,59.0,7.0,0.0,62.0,0.0,0.0,120.0,0.0,107.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,0.0
hsa-miR-320b,2.0,70.0,97.0,184.0,325.0,78.0,0.0,0.0,141.0,0.0,94.0,90.0,146.0,134.0,123.0,161.0,72.0,529.0,36.0,483.0,113.0,629.0,1415.0,0.0,0.0,224.0,1.0,80.0,3.0,2.0,224.0,130.0,94.0,0.0,429.0,124.0,55.0
hsa-miR-320c,1.0,7.0,132.0,125.0,0.0,1.0,0.0,2.0,0.0,0.0,51.0,0.0,110.0,0.0,0.0,0.0,122.0,99.0,0.0,1.0,0.0,2.0,195.0,1.0,0.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
hsa-miR-320d,2.0,18.0,3.0,5.0,0.0,0.0,0.0,3.0,4.0,1.0,1.0,1.0,5.0,0.0,3.0,2.0,3.0,0.0,7.0,2.0,1.0,7.0,38.0,14.0,6.0,2.0,0.0,2.0,30.0,4.0,0.0,2.0,0.0,2.0,1.0,2.0,1.0
hsa-miR-320e,0.0,69.0,0.0,63.0,0.0,45.0,0.0,0.0,2.0,0.0,0.0,33.0,2.0,1.0,0.0,0.0,66.0,30.0,0.0,0.0,0.0,150.0,444.0,0.0,0.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-324-3p,140.0,83.0,0.0,355.0,0.0,26.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,20.0,0.0,97.0,0.0,128.0,0.0,39.0,338.0,0.0,0.0,1.0,0.0,0.0,67.0,0.0,0.0,85.0,0.0,0.0,0.0,166.0,0.0
hsa-miR-324-5p,110.0,436.0,114.0,589.0,160.0,0.0,0.0,713.0,179.0,0.0,328.0,78.0,261.0,149.0,1.0,21.0,44.0,77.0,0.0,460.0,55.0,45.0,1519.0,0.0,728.0,162.0,0.0,2.0,146.0,102.0,79.0,49.0,196.0,0.0,0.0,0.0,0.0
hsa-miR-326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-328-3p,0.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-330-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-331-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-335-5p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-337-5p,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-338-3p,5.0,443.0,127.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,240.0,2.0,0.0,0.0,0.0,120.0,1.0,427.0,79.0,67.0,2.0,0.0,853.0,1.0,863.0,33.0,0.0,102.0,52.0,0.0,0.0,67.0,1.0,1294.0,0.0,0.0,0.0
hsa-miR-339-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-33a-5p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-340-5p,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,53.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-342-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0
hsa-miR-345-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-34a-5p,1.0,0.0,1.0,31.0,0.0,0.0,3.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-34b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3605-3p,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-361-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-361-5p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,53.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3613-5p,5.0,1.0,11.0,1.0,0.0,0.0,2.0,39.0,3.0,0.0,7.0,6.0,2.0,3.0,2.0,5.0,7.0,13.0,5.0,2.0,2.0,2.0,2.0,57.0,20.0,3.0,6.0,0.0,8.0,1.0,11.0,0.0,10.0,0.0,0.0,2.0,1.0
hsa-miR-3615,3.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,62.0,3.0,0.0,1.0,1.0,5.0,0.0,2.0,5.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-362-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-363-3p,367.0,801.0,471.0,2277.0,197.0,593.0,305.0,1280.0,2918.0,59.0,6893.0,2200.0,2040.0,1877.0,815.0,1013.0,390.0,924.0,58.0,2459.0,387.0,1786.0,10182.0,810.0,363.0,1521.0,424.0,252.0,2043.0,2436.0,595.0,2435.0,1504.0,670.0,1306.0,576.0,1.0
hsa-miR-3663-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3665,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,55.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0
