miRNA,ERR3629088,ERR3629087,ERR3629086,ERR3629085,ERR3629084,ERR3629083,ERR3629082,ERR3629081,ERR3629080,ERR3629079,ERR3629078,ERR3629077
hsa-miR-6827-5p,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6829-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-6831-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6832-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-6833-3p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6833-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6835-5p,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6836-3p,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-6836-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-6837-3p,1.0,3.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,4.0
hsa-miR-6837-5p,1.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,4.0,1.0
hsa-miR-6838-5p,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,2.0,1.0,0.0
hsa-miR-6839-5p,2.0,1.0,0.0,1.0,1.0,2.0,4.0,1.0,0.0,1.0,2.0,0.0
hsa-miR-6840-5p,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0
hsa-miR-6842-3p,86.0,67.0,47.0,66.0,69.0,80.0,118.0,68.0,124.0,51.0,73.0,43.0
hsa-miR-6842-5p,2.0,7.0,0.0,8.0,4.0,9.0,7.0,5.0,6.0,2.0,1.0,2.0
hsa-miR-6843-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-6845-5p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6846-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-6847-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-6847-5p,0.0,2.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,3.0
hsa-miR-6848-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6849-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6850-3p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6851-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6851-5p,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6852-5p,48.0,46.0,40.0,24.0,37.0,41.0,52.0,26.0,25.0,35.0,36.0,31.0
hsa-miR-6853-3p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-6854-5p,4.0,3.0,4.0,3.0,4.0,6.0,8.0,5.0,2.0,2.0,0.0,2.0
hsa-miR-6855-3p,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-6855-5p,2.0,0.0,0.0,1.0,2.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-6857-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-6857-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-6858-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6858-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-6859-3p,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-6859-5p,1.0,2.0,0.0,4.0,3.0,3.0,7.0,6.0,1.0,1.0,1.0,1.0
hsa-miR-6861-5p,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6862-5p,2.0,0.0,0.0,2.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0,2.0
hsa-miR-6863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-6864-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-6864-5p,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0
hsa-miR-6865-5p,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-6866-3p,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-6866-5p,27.0,16.0,10.0,24.0,10.0,16.0,42.0,19.0,5.0,12.0,14.0,14.0
hsa-miR-6868-3p,7.0,9.0,4.0,6.0,2.0,9.0,9.0,3.0,2.0,4.0,5.0,4.0
hsa-miR-6871-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6871-5p,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6873-3p,3.0,5.0,3.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0
hsa-miR-6873-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-6874-3p,0.0,0.0,0.0,0.0,3.0,1.0,4.0,1.0,0.0,0.0,1.0,1.0
hsa-miR-6874-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-6875-5p,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6876-5p,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-6877-5p,4.0,7.0,5.0,1.0,8.0,2.0,9.0,3.0,4.0,11.0,6.0,6.0
hsa-miR-6878-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6880-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-6881-3p,2.0,0.0,0.0,2.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-6881-5p,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0
hsa-miR-6882-5p,13.0,6.0,4.0,4.0,10.0,12.0,11.0,8.0,8.0,7.0,6.0,4.0
hsa-miR-6883-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-6884-5p,1.0,1.0,2.0,0.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-6885-5p,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
hsa-miR-6886-5p,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6889-5p,3.0,1.0,3.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-6891-3p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-6891-5p,4.0,2.0,1.0,6.0,6.0,3.0,9.0,1.0,3.0,2.0,3.0,5.0
hsa-miR-6894-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-6894-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-6895-3p,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-7-1-3p,23.0,20.0,22.0,45.0,33.0,36.0,33.0,31.0,34.0,18.0,29.0,28.0
hsa-miR-7-5p,19320.0,45322.0,12205.0,62204.0,28256.0,43019.0,2429.0,40767.0,7917.0,24377.0,27535.0,18334.0
hsa-miR-708-3p,37.0,42.0,23.0,28.0,36.0,30.0,53.0,35.0,41.0,22.0,29.0,22.0
hsa-miR-708-5p,151.0,157.0,92.0,97.0,148.0,157.0,90.0,128.0,101.0,83.0,96.0,96.0
hsa-miR-7107-5p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7109-3p,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-7109-5p,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-7110-3p,0.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,3.0,1.0
hsa-miR-7110-5p,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-7112-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-7113-5p,0.0,0.0,0.0,2.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,1.0
hsa-miR-7114-5p,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7151-3p,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-7152-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-7154-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-7155-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
hsa-miR-744-3p,12.0,6.0,6.0,12.0,15.0,14.0,18.0,11.0,15.0,6.0,4.0,5.0
hsa-miR-744-5p,2061.0,1999.0,1113.0,1343.0,1649.0,1718.0,1969.0,1424.0,1123.0,1309.0,1855.0,1359.0
hsa-miR-758-3p,56.0,59.0,33.0,45.0,67.0,60.0,66.0,39.0,28.0,36.0,49.0,38.0
hsa-miR-758-5p,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
hsa-miR-760,58.0,48.0,20.0,49.0,57.0,75.0,73.0,43.0,28.0,40.0,60.0,55.0
hsa-miR-765,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0
hsa-miR-766-3p,95.0,98.0,55.0,111.0,158.0,123.0,162.0,150.0,91.0,97.0,113.0,88.0
hsa-miR-766-5p,25.0,16.0,11.0,33.0,33.0,52.0,93.0,29.0,30.0,26.0,46.0,45.0
hsa-miR-769-3p,13.0,11.0,10.0,13.0,14.0,11.0,12.0,16.0,7.0,11.0,13.0,16.0
hsa-miR-769-5p,2721.0,2874.0,1842.0,1964.0,2737.0,2087.0,1759.0,1457.0,1207.0,1448.0,1439.0,1267.0
hsa-miR-7704,8.0,3.0,5.0,14.0,13.0,13.0,53.0,20.0,32.0,17.0,24.0,22.0
hsa-miR-7705,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-7706,44.0,60.0,30.0,59.0,65.0,40.0,37.0,36.0,49.0,7.0,31.0,17.0
hsa-miR-7843-3p,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7843-5p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-7844-5p,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0
hsa-miR-7845-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-7846-3p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7847-3p,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7848-3p,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-7849-3p,8.0,6.0,3.0,6.0,4.0,7.0,7.0,8.0,2.0,5.0,5.0,2.0
hsa-miR-7850-5p,1.0,1.0,2.0,1.0,5.0,2.0,1.0,0.0,4.0,4.0,2.0,2.0
hsa-miR-7851-3p,6.0,3.0,4.0,6.0,8.0,9.0,4.0,3.0,3.0,7.0,6.0,6.0
hsa-miR-7852-3p,1.0,2.0,0.0,0.0,2.0,0.0,2.0,4.0,1.0,2.0,0.0,1.0
hsa-miR-7854-3p,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
hsa-miR-7855-5p,3.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0
hsa-miR-7856-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0
hsa-miR-7974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
hsa-miR-7976,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-8072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-8085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-8086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-8485,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0
hsa-miR-873-3p,11.0,7.0,7.0,6.0,9.0,6.0,4.0,4.0,2.0,9.0,8.0,5.0
hsa-miR-873-5p,372.0,360.0,185.0,282.0,366.0,271.0,136.0,138.0,119.0,209.0,193.0,189.0
hsa-miR-874-3p,65.0,51.0,34.0,61.0,63.0,69.0,72.0,59.0,48.0,60.0,54.0,59.0
hsa-miR-874-5p,0.0,0.0,2.0,3.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,2.0
hsa-miR-875-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-876-3p,3.0,10.0,2.0,7.0,3.0,6.0,5.0,3.0,0.0,3.0,4.0,4.0
hsa-miR-876-5p,3.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0
hsa-miR-877-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-877-5p,16.0,20.0,10.0,23.0,36.0,33.0,36.0,27.0,20.0,9.0,16.0,16.0
hsa-miR-885-3p,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-885-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0
hsa-miR-888-5p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
hsa-miR-889-3p,195.0,251.0,151.0,179.0,154.0,167.0,184.0,141.0,116.0,214.0,227.0,174.0
hsa-miR-889-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
hsa-miR-891a-5p,3.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-892a,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-9-3p,337.0,308.0,180.0,295.0,318.0,286.0,260.0,302.0,214.0,188.0,224.0,266.0
hsa-miR-9-5p,808.0,922.0,562.0,1338.0,1615.0,1419.0,1171.0,1246.0,757.0,488.0,642.0,536.0
hsa-miR-92a-1-5p,38.0,33.0,21.0,25.0,27.0,25.0,28.0,18.0,8.0,20.0,17.0,26.0
hsa-miR-92a-2-5p,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0
hsa-miR-92a-3p,37514.0,44392.0,29252.0,32740.0,37501.0,39233.0,33227.0,28633.0,15514.0,26598.0,30468.0,31431.0
hsa-miR-92b-3p,56.0,58.0,30.0,49.0,68.0,67.0,68.0,58.0,42.0,45.0,61.0,51.0
hsa-miR-92b-5p,1.0,2.0,0.0,7.0,2.0,13.0,4.0,8.0,0.0,4.0,8.0,4.0
hsa-miR-93-3p,100.0,134.0,75.0,134.0,156.0,153.0,91.0,101.0,65.0,82.0,123.0,115.0
hsa-miR-93-5p,12163.0,13492.0,8722.0,10624.0,13537.0,12603.0,5917.0,9344.0,5315.0,6229.0,7873.0,8161.0
hsa-miR-933,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-934,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-935,1.0,1.0,2.0,2.0,0.0,2.0,5.0,3.0,2.0,2.0,3.0,0.0
hsa-miR-937-3p,2.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,0.0,0.0,3.0,1.0
hsa-miR-937-5p,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-939-5p,1.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,4.0,2.0,2.0,1.0
hsa-miR-940,8.0,2.0,3.0,2.0,6.0,6.0,4.0,4.0,1.0,5.0,3.0,7.0
hsa-miR-941,1947.0,2278.0,1330.0,1550.0,1998.0,1876.0,2416.0,1607.0,1428.0,1105.0,1431.0,1157.0
hsa-miR-942-3p,3.0,2.0,2.0,5.0,2.0,8.0,8.0,10.0,0.0,4.0,3.0,5.0
hsa-miR-942-5p,51.0,63.0,46.0,17.0,16.0,21.0,13.0,13.0,24.0,35.0,25.0,30.0
hsa-miR-943,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-944,3.0,5.0,4.0,6.0,9.0,4.0,1.0,5.0,5.0,5.0,5.0,4.0
hsa-miR-95-3p,548.0,597.0,340.0,415.0,549.0,471.0,357.0,288.0,235.0,247.0,331.0,224.0
hsa-miR-95-5p,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0
hsa-miR-96-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-96-5p,44.0,37.0,22.0,30.0,46.0,50.0,32.0,26.0,30.0,37.0,42.0,34.0
hsa-miR-98-3p,0.0,0.0,1.0,1.0,0.0,1.0,4.0,3.0,2.0,3.0,0.0,6.0
hsa-miR-98-5p,10998.0,11401.0,6022.0,21284.0,21271.0,22224.0,31464.0,19416.0,12229.0,11164.0,12783.0,13101.0
hsa-miR-9899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-9901,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-9902,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-9903,5.0,12.0,2.0,7.0,10.0,8.0,8.0,5.0,2.0,2.0,4.0,1.0
hsa-miR-9983-3p,31.0,27.0,27.0,32.0,32.0,34.0,12.0,10.0,10.0,7.0,8.0,16.0
hsa-miR-9985,28.0,36.0,24.0,18.0,17.0,25.0,25.0,15.0,22.0,29.0,31.0,23.0
hsa-miR-99a-3p,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-99a-5p,5280.0,5545.0,3284.0,2462.0,3104.0,2781.0,2376.0,2147.0,2470.0,2599.0,2753.0,2553.0
hsa-miR-99b-3p,405.0,476.0,274.0,357.0,383.0,396.0,388.0,280.0,250.0,172.0,206.0,227.0
hsa-miR-99b-5p,5705.0,6936.0,4279.0,4234.0,4926.0,4427.0,4516.0,4828.0,3420.0,3676.0,4668.0,4637.0
hsa-mir-107-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0
hsa-mir-11400-5p,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
hsa-mir-1181-5p,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-mir-1206-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-12136-5p,3.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
hsa-mir-1255a-5p,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-mir-1256-5p,13.0,7.0,1.0,11.0,5.0,6.0,5.0,8.0,4.0,3.0,6.0,2.0
hsa-mir-1267-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-mir-1270-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-mir-1273c-5p,29.0,44.0,23.0,15.0,19.0,20.0,16.0,7.0,8.0,13.0,8.0,10.0
hsa-mir-1276-5p,0.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0
hsa-mir-1278-3p,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-mir-1284-5p,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1289-1-3p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1291-5p,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-mir-1293-5p,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1302-9-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1303-3p,2.0,5.0,5.0,2.0,1.0,1.0,2.0,3.0,4.0,1.0,2.0,2.0
hsa-mir-153-1-3p,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,4.0,0.0
hsa-mir-1538-3p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-mir-1843-5p,3.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0
hsa-mir-1913-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-194-1-5p,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0
hsa-mir-1976-3p,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-2110-5p,8.0,6.0,5.0,5.0,3.0,5.0,6.0,4.0,2.0,4.0,3.0,5.0
hsa-mir-2278-5p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-mir-298-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-mir-3115-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hsa-mir-3133-5p,1.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0
hsa-mir-3135a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
hsa-mir-3135b-5p,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-3137-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-3138-3p,1.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
hsa-mir-3139-5p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-3142-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-mir-3143-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
hsa-mir-3155a-3p,4.0,5.0,5.0,7.0,3.0,5.0,4.0,3.0,6.0,3.0,3.0,2.0
hsa-mir-3159-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-3163-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-3164-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-3166-3p,1.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0
hsa-mir-3179-3-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-mir-3199-2-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
hsa-mir-326-3p,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-3648-1-5p,0.0,0.0,1.0,5.0,3.0,1.0,4.0,1.0,1.0,5.0,4.0,2.0
hsa-mir-3648-2-5p,4.0,2.0,0.0,6.0,0.0,2.0,3.0,2.0,5.0,0.0,5.0,6.0
hsa-mir-3652-5p,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
hsa-mir-3654-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-mir-3690-1-5p,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-3690-2-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
hsa-mir-3908-5p,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
hsa-mir-3909-3p,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
hsa-mir-3916-5p,3.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,1.0,0.0,3.0,4.0
hsa-mir-3917-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-3918-5p,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
